,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,popularity,artist
2679,0.599,0.78,11,-5.033,1,0.0527,0.156,0,0.189,0.529,122.077,208395,2016,53,Birdy
2680,0.71,0.783,3,-6.067,1,0.0705,0.285,2.43E-05,0.145,0.625,117.909,217040,2016,41,Rachel Platten
2687,0.559,0.895,1,-4.476,0,0.0832,0.0154,0,0.175,0.59,183.825,213093,2016,39,Panic! At The Disco
2704,0.692,0.824,9,-3.978,0,0.0509,0.0452,0,0.452,0.677,106.971,234054,2016,30,Wild Belle
2705,0.654,0.844,5,-4.709,0,0.0433,0.257,0,0.378,0.794,120.031,174480,2016,30,AudioDamn!
2708,0.531,0.874,2,-5.806,1,0.051,0.00106,4.44E-05,0.106,0.539,126.911,180454,2016,27,Blossoms
2709,0.562,0.547,0,-6.828,0,0.0329,0.121,2.58E-06,0.159,0.503,142.578,300467,2016,0,St. Lucia
2710,0.64,0.498,3,-8.678,0,0.0322,0.0502,0.105,0.227,0.27,128.068,188073,2016,45,TENDER
2713,0.567,0.773,6,-3.344,1,0.0451,0.0355,0.000109,0.095,0.731,82.947,218493,2016,42,Sia
2715,0.255,0.479,7,-9.643,1,0.031,0.416,0.579,0.103,0.0609,136.827,266277,2016,49,Fleurie
2717,0.573,0.832,1,-8.264,0,0.0462,0.684,0.359,0.0865,0.42,114.022,291627,2016,13,Wild Nothing
2718,0.367,0.0809,2,-19.351,1,0.0313,0.888,2.35E-05,0.0826,0.204,70.239,244904,2016,0,Gallant
2719,0.508,0.898,8,-4.228,0,0.0357,0.293,0.459,0.155,0.661,155.051,208229,2016,0,Sunflower Bean
2720,0.627,0.465,8,-8.509,1,0.0372,0.324,0.0146,0.12,0.227,100.053,213267,2016,30,Wet
2721,0.477,0.854,9,-4.647,1,0.0552,0.000181,0,0.562,0.408,144.997,193148,2016,0,The Hunna
2722,0.609,0.575,9,-7.342,1,0.151,0.425,5.21E-05,0.15,0.495,83.2,211203,2016,0,Mavis Staples
2723,0.539,0.502,8,-6.611,1,0.036,0.521,0,0.716,0.639,97.056,207867,2016,25,Cam
2724,0.636,0.759,7,-6.284,1,0.0933,0.296,0,0.277,0.49,99.196,215107,2016,29,Conrad Sewell
2725,0.672,0.646,0,-5.357,1,0.0301,0.000971,0,0.117,0.411,115.941,237832,2016,0,Modern Space
2735,0.57,0.764,6,-6.224,0,0.0566,0.000135,0.0284,0.0372,0.402,123.973,203885,2016,37,Hilary Duff
2740,0.496,0.779,2,-6.11,0,0.0336,0.0114,0.0125,0.289,0.357,149.997,301311,2016,0,Yeasayer
2752,0.462,0.538,0,-5.527,1,0.059,0.0137,0,0.429,0.405,139.256,203507,2016,76,Panic! At The Disco
2753,0.455,0.91,2,-4.464,1,0.166,0.000247,0,0.107,0.447,114.109,198040,2016,67,Panic! At The Disco
2754,0.556,0.708,7,-5.708,1,0.039,0.00329,0,0.329,0.206,128.006,254320,2016,65,Panic! At The Disco
2755,0.531,0.825,7,-5.333,0,0.0545,0.00191,0,0.329,0.824,156.071,171520,2016,65,Panic! At The Disco
2756,0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,208707,2016,69,Panic! At The Disco
2757,0.174,0.337,10,-8.767,1,0.0313,0.474,0.000294,0.11,0.0978,85.574,202547,2016,63,Panic! At The Disco
2758,0.473,0.794,11,-4.187,1,0.0345,0.00318,2.53E-05,0.157,0.213,140.015,255853,2016,43,BANNERS
2759,0.514,0.312,0,-7.863,1,0.0264,0.217,0,0.065,0.0682,77.02,250600,2016,50,BANNERS
2760,0.51,0.793,11,-4.325,1,0.0473,0.0321,4.14E-05,0.0989,0.123,130.699,223307,2016,46,BANNERS
2761,0.705,0.614,1,-4.866,1,0.0304,0.0198,0,0.0903,0.542,115.481,196707,2016,5,Shakira
2762,0.419,0.879,6,-5.395,1,0.08,0.0169,0,0.0694,0.535,79.993,204480,2016,0,Weezer
2763,0.483,0.813,0,-3.958,1,0.0401,0.0017,0.0196,0.177,0.156,129.943,219840,2016,32,Reuben And The Dark
2766,0.518,0.815,9,-5.55,0,0.343,0.322,4.85E-05,0.22,0.426,175.537,200966,2016,36,Rationale
2767,0.54,0.59,0,-4.359,1,0.0528,0.446,0,0.14,0.267,119.878,234910,2016,8,Flume
2768,0.609,0.79,5,-5.581,0,0.0468,0.00726,1.76E-05,0.317,0.549,107.981,173853,2016,0,The Lovelocks
2769,0.632,0.647,7,-8.449,1,0.0325,0.00189,0.0452,0.113,0.929,123.06,254053,2016,0,Quilt
2770,0.63,0.724,10,-3.048,0,0.0825,0.0123,6.82E-06,0.0592,0.681,82.989,172573,2016,44,Tiggs Da Author
2771,0.576,0.912,7,-3.914,0,0.087,0.266,0,0.343,0.397,129.005,188813,2016,0,Cheat Codes
2773,0.356,0.564,8,-6.767,1,0.0336,0.142,0.115,0.111,0.169,95.402,281907,2016,3,Majical Cloudz
2774,0.413,0.648,0,-7.472,0,0.058,0.9,0.0553,0.0709,0.121,136.188,314520,2016,0,Daughter
2775,0.429,0.814,8,-4.833,1,0.0735,0.0222,0.000187,0.243,0.44,195.952,234067,2016,0,Cardiknox
2776,0.686,0.582,10,-6.088,1,0.0371,0.489,8.09E-06,0.082,0.437,121.97,198971,2016,58,Otto Knows
2777,0.544,0.493,9,-6.043,1,0.0304,0.176,3.57E-06,0.103,0.324,138.011,245920,2016,0,Lucius
2778,0.731,0.816,7,-6.214,1,0.0483,0.00152,0,0.128,0.568,119.056,177333,2016,36,Chairlift
2779,0.511,0.724,0,-4.333,0,0.0495,0.0773,1.09E-05,0.155,0.132,80.01,244611,2016,0,Adventure Club
2780,0.614,0.873,1,-4.821,0,0.12,0.000214,0.786,0.556,0.737,163.008,188516,2016,16,Willa
2781,0.712,0.565,9,-7.451,0,0.0629,0.3,3.00E-05,0.0827,0.501,140.064,250427,2016,34,Lewis Del Mar
2782,0.471,0.551,7,-6.766,1,0.0404,0.00525,0.00158,0.183,0.52,183.96,207507,2016,0,AURORA
2783,0.557,0.91,0,-4.871,1,0.0475,0.00526,6.74E-05,0.146,0.693,125.997,170163,2016,32,Courtney Barnett
2784,0.647,0.946,0,-4.68,1,0.0762,0.0931,5.37E-06,0.492,0.512,120.717,248893,2016,1,The 1975
2788,0.857,0.207,5,-11.038,1,0.102,0.6,4.75E-06,0.0684,0.678,120.004,107500,2016,10,TV Themes
2813,0.468,0.887,11,-2.936,0,0.046,0.00569,1.93E-05,0.0528,0.222,86.016,198147,2016,39,Netsky
2814,0.786,0.677,9,-5.464,1,0.12,0.0251,2.42E-05,0.116,0.544,99.975,212520,2016,34,Chairlift
2815,0.608,0.693,0,-8.138,0,0.0422,0.0865,0.0149,0.115,0.348,156.028,223798,2016,0,Ben Hobbs
2816,0.541,0.539,2,-4.556,0,0.0533,0.0431,0,0.0716,0.138,129.917,303627,2016,0,Steve Angello
2817,0.349,0.49,0,-8.586,1,0.0426,0.608,5.44E-05,0.102,0.148,169.856,203008,2016,0,WÌ÷LFFE
2818,0.592,0.235,9,-6.851,0,0.218,0.13,3.42E-06,0.118,0.727,105.771,216000,2016,21,Gibbz
2819,0.237,0.594,7,-4.883,1,0.036,0.353,0.000159,0.0953,0.189,180.27,223840,2016,46,King Charles
2820,0.791,0.521,2,-4.822,0,0.132,0.0716,0,0.143,0.574,95.993,183053,2016,42,Hoodie Allen
2821,0.563,0.836,7,-4.482,1,0.028,0.0258,0,0.362,0.737,124.994,166600,2016,0,Brian Fallon
2822,0.638,0.779,2,-4.736,1,0.0397,0.0564,1.07E-05,0.111,0.383,94.007,220893,2016,25,Fallulah
2825,0.542,0.447,4,-7.856,0,0.0307,0.514,0,0.136,0.336,129.055,222103,2016,12,Metric
2826,0.762,0.623,4,-5.921,0,0.0303,0.015,0.0869,0.437,0.0681,120,246996,2016,2,Tep No
2828,0.537,0.802,3,-7.908,1,0.03,0.504,0.106,0.15,0.537,144.976,221975,2016,48,Day Wave
2829,0.424,0.681,1,-5.367,0,0.0301,0.315,0.0449,0.111,0.0771,98.25,290031,2016,0,Francis
2830,0.61,0.582,1,-6.901,0,0.176,0.711,0.00361,0.11,0.23,90.057,211084,2016,43,Alex Vargas
2831,0.326,0.29,1,-8.064,1,0.0292,0.859,3.09E-05,0.252,0.206,144.254,220265,2016,3,Alexander Asp
2832,0.529,0.567,6,-7.662,1,0.0381,0.1,0.0604,0.091,0.305,173.968,268000,2016,32,TENDER
2833,0.547,0.819,9,-5.06,0,0.0375,0.00125,2.30E-05,0.309,0.588,110.001,229512,2016,27,FMLYBND
2834,0.769,0.538,0,-6.89,1,0.0311,0.0411,0.000497,0.0962,0.709,119.976,236000,2016,21,Catey Shaw
2835,0.589,0.72,0,-6.706,1,0.0273,0.161,0.00013,0.0995,0.353,128.014,187915,2016,46,Glades
2836,0.582,0.914,11,-4.097,1,0.0573,0.0119,0.000408,0.201,0.268,118.076,271147,2016,58,Gryffin
2838,0.516,0.728,6,-6.487,0,0.0454,0.114,0.000295,0.0757,0.167,121.967,230027,2016,0,Lissie
2839,0.521,0.929,7,-5.064,1,0.0704,0.0021,0.0011,0.124,0.322,158.003,287747,2016,0,St. Lucia
2840,0.517,0.931,9,-4.957,1,0.0494,0.0656,0.000695,0.106,0.803,145.076,213013,2016,15,Harriet
2841,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,2016,50,Sia
2842,0.412,0.663,1,-6.496,1,0.0615,0.549,0.0011,0.0978,0.16,159.69,250083,2016,1,LÌ´psley
2843,0.519,0.574,1,-7.696,1,0.184,0.633,0,0.271,0.434,100.22,525800,2016,0,Macklemore & Ryan Lewis
2844,0.714,0.76,2,-5.896,1,0.0299,0.179,6.37E-06,0.127,0.793,118.002,164746,2016,43,Boy Kiss Girl
2845,0.552,0.724,0,-3.698,1,0.0271,0.169,0,0.11,0.774,80.516,203653,2016,12,The Strumbellas
2865,0.549,0.92,5,-3.869,1,0.0514,0.00134,1.19E-06,0.284,0.607,107.004,209672,2016,0,Tonight Alive
2866,0.57,0.698,11,-4.272,1,0.0537,0.117,0,0.0957,0.441,124.989,203692,2016,44,ZAYN
2867,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,2016,71,Charlie Puth
2868,0.728,0.49,2,-6.535,0,0.0481,0.301,2.80E-06,0.0707,0.55,62.514,220865,2016,11,Bishop Briggs
2869,0.585,0.643,6,-6.615,0,0.0529,0.0104,0,0.493,0.351,157.015,174093,2016,57,Tory Lanez
2870,0.709,0.698,1,-6.203,1,0.0483,0.0547,9.67E-06,0.198,0.579,89.086,187057,2016,44,Akon
2871,0.656,0.707,6,-7.739,0,0.0463,0.00772,9.07E-06,0.109,0.37,128.022,214250,2016,0,Lincoln Jesser
2872,0.377,0.263,7,-8.606,1,0.032,0.32,0.000537,0.0965,0.0648,130.813,213947,2016,0,BETSY
2873,0.611,0.719,6,-7.2,0,0.0498,0.113,0.0155,0.343,0.644,97.986,244765,2016,27,Strangers You Know
2874,0.691,0.886,1,-5.128,1,0.0288,0.0159,0.000341,0.114,0.841,121.986,276373,2016,34,St. Lucia
2875,0.529,0.739,7,-2.62,0,0.0301,0.233,0.000815,0.112,0.183,141.889,211690,2016,42,Tritonal
2876,0.466,0.852,1,-3.822,1,0.0862,0.00669,7.79E-06,0.163,0.395,183.981,256600,2016,29,Lemaitre
2877,0.502,0.848,9,-6.182,1,0.0456,0.000113,0.0579,0.318,0.509,118.006,309107,2016,0,School Of Seven Bells
2878,0.553,0.616,2,-6.08,1,0.32,0.907,0,0.0773,0.324,81.608,206415,2016,45,Pell
2879,0.826,0.502,6,-9.361,1,0.0349,0.204,0.0601,0.102,0.561,118.015,216386,2016,42,A R I Z O N A
2880,0.581,0.719,7,-4.496,1,0.0441,0.413,0,0.0752,0.376,127.916,194693,2016,20,Foxes
2881,0.594,0.796,0,-5.853,1,0.0342,0.0398,0,0.106,0.423,102.971,212233,2016,30,Daughtry
2882,0.613,0.593,0,-7.537,0,0.0295,0.227,0.000431,0.126,0.175,100.037,245850,2016,0,Adam Friedman
2883,0.651,0.783,4,-5.913,0,0.0311,0.0201,0.000812,0.219,0.721,127.925,185453,2016,13,Harriet
2884,0.779,0.859,2,-3.8,1,0.0314,0.00407,0.00485,0.102,0.657,119.989,213939,2016,22,Betablock3r
2885,0.504,0.731,5,-5.601,0,0.0513,0.0679,0.000123,0.112,0.306,82.037,193929,2016,0,Marit Larsen
2887,0.617,0.629,1,-5.826,1,0.0321,0.00167,3.70E-05,0.0729,0.679,100.066,198600,2016,46,POP ETC
2888,0.557,0.759,1,-4.986,0,0.0346,0.027,0.000626,0.318,0.187,92.986,193133,2016,38,Sia
2889,0.523,0.782,1,-6.01,0,0.054,0.000425,0.106,0.135,0.247,179.967,241120,2016,41,Sia
2890,0.779,0.934,3,-2.027,1,0.189,0.0236,0.0177,0.271,0.896,103.982,145600,2016,33,Sia
2891,0.406,0.917,0,-2.812,0,0.0662,0.0128,0.0571,0.12,0.397,154.033,264987,2016,38,Sia
2892,0.617,0.842,10,-4.062,0,0.034,0.00117,0.261,0.131,0.36,127.955,247213,2016,43,Sia
2893,0.238,0.501,8,-7.147,1,0.0359,0.676,0.00111,0.096,0.109,101.479,287773,2016,34,Sia
2894,0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,194453,2016,68,Charlie Puth
2895,0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,199133,2016,60,Charlie Puth
2896,0.705,0.501,1,-10.997,1,0.0618,0.759,0.0761,0.104,0.16,100.042,212213,2016,41,Charlie Puth
2897,0.7,0.654,6,-7.126,0,0.297,0.27,0,0.0768,0.494,112.039,210867,2016,47,Charlie Puth
2898,0.647,0.648,0,-4.957,1,0.0314,0.551,0,0.192,0.474,81.892,190107,2016,41,Charlie Puth
2899,0.698,0.712,2,-3.634,1,0.0321,0.21,0,0.0602,0.486,99.952,206467,2016,41,Charlie Puth
2900,0.581,0.714,2,-8.688,1,0.0372,0.0619,4.55E-05,0.105,0.302,97.911,214413,2016,40,Charlie Puth
2901,0.58,0.443,3,-7.323,0,0.0498,0.75,0,0.0742,0.576,175.938,210680,2016,51,Charlie Puth
2902,0.819,0.523,2,-6.202,1,0.0449,0.361,0,0.0716,0.699,113.952,235920,2016,40,Charlie Puth
2903,0.702,0.595,2,-6.005,1,0.0912,0.392,0,0.0753,0.366,90.497,187907,2016,43,Charlie Puth
2912,0.687,0.617,2,-5.93,0,0.0295,0.123,0,0.185,0.706,104.006,236221,2016,60,The Girl and The Dreamcatcher
2914,0.581,0.243,10,-8.728,1,0.0331,0.871,0,0.231,0.376,118.644,145250,2016,45,ZAYN
2915,0.572,0.955,0,-4.105,1,0.0828,0.0102,1.33E-05,0.191,0.706,140.035,166813,2016,0,3 Doors Down
2916,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,2016,81,The Chainsmokers
2917,0.785,0.682,5,-5.94,1,0.137,0.00687,0,0.634,0.345,105.16,215147,2016,2,Timeflies
2918,0.51,0.692,0,-5.825,1,0.171,0.00451,0,0.138,0.209,102.42,228361,2016,8,Cheat Codes
2919,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,2016,61,The Lumineers
2920,0.646,0.791,0,-5.85,1,0.0343,0.01,0.0165,0.482,0.477,117.945,218800,2016,0,Tigertown
2921,0.381,0.594,3,-5.97,1,0.0486,0.348,0,0.0925,0.273,143.86,290907,2016,59,Adele
2922,0.524,0.877,0,-4.178,0,0.0772,0.12,6.22E-06,0.0987,0.227,130.02,229453,2016,31,Foxes
2923,0.616,0.894,7,-4.56,0,0.0931,0.0176,0.000115,0.195,0.58,105.027,190747,2016,31,FO&O
2924,0.709,0.575,6,-8.562,0,0.0837,0.00082,0.000732,0.573,0.154,100.005,225747,2016,23,KLOE
2925,0.651,0.634,11,-8.464,0,0.0301,0.21,1.63E-06,0.0694,0.343,114.108,193684,2016,42,Lucky Rose
2926,0.577,0.813,9,-2.829,1,0.062,0.0118,0.000116,0.27,0.783,173.936,221273,2016,0,Allie X
2928,0.543,0.533,8,-9.726,0,0.227,0.412,0.000115,0.4,0.508,70.098,179105,2016,47,Opia
2929,0.659,0.861,1,-6.339,1,0.0346,0.00227,0.189,0.14,0.458,125.968,193224,2016,21,The Ready Set
2930,0.474,0.684,4,-5.523,0,0.0339,0.0632,3.93E-05,0.136,0.0824,94.956,281920,2016,30,WDL
2931,0.61,0.899,5,-4.839,0,0.0601,0.0451,0.01,0.196,0.639,125.012,220398,2016,0,Lucius
2932,0.599,0.469,4,-6.631,1,0.0355,0.32,0.000447,0.116,0.437,80.026,187008,2016,24,Gallant
2933,0.613,0.34,7,-7.936,1,0.0261,0.865,0,0.122,0.271,117.956,228813,2016,43,MÌ÷
2934,0.658,0.567,1,-7.4,1,0.0282,0.00178,0.0615,0.106,0.801,94.978,236547,2016,29,Leo Stannard
2935,0.622,0.709,2,-6.154,1,0.0304,0.676,0.000639,0.184,0.374,108.003,174677,2016,0,Francis
2936,0.382,0.741,6,-3.351,0,0.0467,0.294,0,0.118,0.518,121.613,229733,2016,29,Greyson Chance
2937,0.683,0.676,11,-6.944,0,0.0303,0.021,0.000606,0.489,0.556,124.003,199640,2016,25,Paperwhite
2938,0.735,0.864,10,-6.412,0,0.0587,0.0233,2.83E-05,0.217,0.478,119.983,214240,2016,0,Animal Collective
2939,0.479,0.71,4,-7.829,1,0.0286,0.00893,3.57E-05,0.142,0.329,134.946,245931,2016,0,Nada Surf
2940,0.553,0.447,5,-11.243,1,0.0281,0.278,0.128,0.115,0.305,150.04,265693,2016,3,Radical Face
2941,0.436,0.911,7,-3.926,0,0.0712,0.00029,0,0.245,0.257,156.951,207120,2016,0,Run River North
2942,0.424,0.816,0,-6.422,1,0.0299,0.445,0.000422,0.243,0.47,149.967,201242,2016,7,Photo Ops
2943,0.524,0.586,9,-5.431,1,0.0262,0.356,0,0.121,0.285,101.214,254293,2016,60,Dan + Shay
2944,0.46,0.978,2,-2.963,0,0.0519,0.011,0.653,0.28,0.306,132.969,217709,2016,14,Blondfire
2946,0.563,0.615,5,-8.53,1,0.0708,0.261,0.0177,0.191,0.375,119.945,214750,2016,16,Kill J
2949,0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39E-06,0.0869,0.784,144.975,161067,2016,37,Rihanna
2950,0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,253080,2016,40,Rihanna
2951,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320,2016,47,Rihanna
2952,0.685,0.61,0,-5.221,0,0.0439,0.323,0,0.102,0.323,94.384,186467,2016,41,Rihanna
2953,0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,235587,2016,27,Rihanna
2954,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,191600,2016,51,Rihanna
2955,0.509,0.38,7,-7.479,1,0.158,0.547,1.21E-06,0.36,0.249,127.88,133080,2016,35,Rihanna
2956,0.44,0.803,8,-5.415,1,0.0443,0.199,0.00282,0.0591,0.501,151.777,397093,2016,32,Rihanna
2957,0.53,0.391,10,-9.096,1,0.0286,0.751,6.97E-05,0.187,0.521,82.215,202507,2016,26,Rihanna
2958,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08E-05,0.0789,0.378,172.006,224000,2016,51,Rihanna
2959,0.292,0.567,3,-4.191,1,0.0416,0.112,1.01E-06,0.119,0.392,153.199,120627,2016,35,Rihanna
2960,0.494,0.17,10,-11.368,1,0.0337,0.895,0,0.139,0.145,80.098,223227,2016,34,Rihanna
2963,0.637,0.785,6,-5.336,0,0.0299,0.00259,0.00288,0.0605,0.822,134.955,215707,2016,0,Cardiknox
2964,0.606,0.876,2,-3.815,1,0.147,0.00922,0,0.346,0.614,167.911,130067,2016,0,Ra Ra Riot
2965,0.373,0.706,4,-8.386,0,0.106,0.209,0.706,0.111,0.0435,91.024,347053,2016,21,The Jezabels
2966,0.486,0.876,0,-4.289,1,0.0386,0.144,0.011,0.11,0.311,163.997,229009,2016,3,Wildcat! Wildcat!
2967,0.483,0.627,10,-9.644,1,0.0389,0.235,0.00752,0.249,0.125,143.875,209698,2016,35,Cape Cub
2968,0.42,0.581,6,-9.078,1,0.271,0.0166,0.000909,0.3,0.378,78.069,258320,2016,0,Jack Garratt
2969,0.153,0.364,2,-11.453,0,0.0439,0.486,0.0795,0.143,0.139,84.672,273176,2016,32,Clairity
2970,0.473,0.453,6,-10.385,1,0.0497,0.763,1.30E-06,0.0943,0.696,86.772,203747,2016,0,Sam Beam
2971,0.26,0.929,0,-5.841,1,0.143,0.343,0.0356,0.139,0.358,81.971,225267,2016,43,Sturgill Simpson
2972,0.739,0.717,5,-4.76,0,0.0473,0.0423,1.86E-05,0.107,0.801,118.027,216948,2016,1,Gwen Stefani
2973,0.6,0.797,11,-6.434,1,0.0421,0.0687,0,0.107,0.626,111.029,225040,2016,0,LANCO
2974,0.385,0.927,1,-5.219,1,0.103,0.00173,0.00233,0.342,0.867,135.96,225547,2016,8,Santigold
2975,0.443,0.906,9,-5.088,1,0.0724,0.0034,0.00918,0.158,0.633,168.922,174405,2016,51,The Frights
2976,0.547,0.697,5,-5.999,1,0.079,0.0108,0,0.119,0.425,97.984,227907,2016,39,Florrie
2977,0.574,0.859,11,-5.419,0,0.0429,0.00986,0.000152,0.124,0.449,120.01,234041,2016,8,Midi Matilda
2978,0.422,0.309,7,-13.495,1,0.0315,0.849,0.00374,0.136,0.443,84.615,181627,2016,18,Ben Abraham
2979,0.537,0.859,0,-4.982,0,0.0489,0.191,1.79E-06,0.0767,0.504,95.067,210158,2016,23,Mastiksoul
2980,0.689,0.952,0,-3.254,1,0.346,0.138,0,0.42,0.698,135.58,151099,2016,15,Giovanni James
2981,0.646,0.745,7,-5.224,1,0.0254,0.264,0.00158,0.466,0.595,110.016,163120,2016,1,Basia Bulat
2982,0.335,0.251,2,-6.225,1,0.0317,0.924,0,0.111,0.0863,153.298,239362,2016,64,Ruelle
2983,0.642,0.746,8,-6.191,1,0.0323,0.0393,0.128,0.0663,0.362,108.984,304827,2016,0,Tundran
2984,0.458,0.137,9,-15.291,0,0.0419,0.568,0,0.114,0.168,131.336,166080,2016,1,The Wild Feathers
2985,0.709,0.563,1,-9.172,0,0.029,0.0136,0.000667,0.101,0.545,100.987,239867,2016,30,Astronomyy
2986,0.719,0.651,1,-10.81,1,0.0497,0.0538,0.201,0.102,0.195,120.493,231827,2016,0,Lovespeake
2987,0.659,0.719,7,-6.668,1,0.0902,0.05,2.55E-06,0.129,0.355,187.97,153702,2016,32,Annabel Jones
2988,0.486,0.854,0,-4.859,1,0.0569,0.0739,1.07E-05,0.358,0.469,123.942,208548,2016,50,BUNT.
2989,0.452,0.454,0,-8.293,1,0.0272,0.22,3.88E-06,0.233,0.221,152.001,196733,2016,16,Lissie
2990,0.685,0.736,4,-3.578,0,0.0388,0.0968,0.222,0.0807,0.343,149.963,197700,2016,28,Nicole Millar
2991,0.589,0.578,8,-5.626,0,0.0454,0.0232,0,0.0984,0.38,135.77,228976,2016,44,Dua Lipa
2992,0.422,0.48,8,-4.744,1,0.0246,0.261,0.0149,0.0836,0.394,76.108,252573,2016,1,Juice Newton
2993,0.938,0.749,0,-4.867,1,0.225,0.0707,0,0.141,0.768,96.925,248560,2016,1,Salt-N-Pepa
2994,0.661,0.714,1,-5.609,0,0.0343,0.724,0,0.137,0.823,122.046,157773,2016,0,Neil Sedaka
2995,0.817,0.888,1,-4.821,1,0.288,0.104,0,0.417,0.855,120.023,205577,2016,42,Teamheadkick
2996,0.511,0.898,10,-3.714,0,0.264,0.016,0,0.0792,0.638,95.044,217587,2016,2,DMX
2997,0.538,0.885,1,-5.624,1,0.0437,0.323,0.134,0.611,0.761,137.514,298200,2016,0,Mott The Hoople
2998,0.71,0.852,0,-5.151,0,0.0293,0.146,0,0.0897,0.914,127.066,158453,2016,23,Ty Taylor
3000,0.636,0.971,2,-4.304,1,0.0639,0.0086,4.80E-06,0.196,0.53,120.025,214727,2016,40,Pitbull
3014,0.714,0.8,9,-6.821,0,0.0537,0.0675,0.0034,0.35,0.176,123.026,388085,2016,0,Disclosure
3020,0.494,0.792,4,-4.546,1,0.035,0.000542,0.00016,0.106,0.208,121.003,242787,2016,0,VITAMIN
3021,0.715,0.798,5,-5.281,1,0.0304,0.0864,0.00415,0.22,0.89,111.772,193793,2016,51,Elton John
3022,0.486,0.818,8,-4.794,1,0.0344,0.114,0.0519,0.0789,0.584,81.278,273543,2016,51,Elton John
3023,0.576,0.792,0,-6.086,1,0.0287,0.031,0.12,0.318,0.704,84.958,262515,2016,33,Elton John
3024,0.463,0.55,4,-6.442,1,0.0344,0.559,0.00167,0.0894,0.493,83.267,217681,2016,35,Elton John
3025,0.576,0.66,0,-6.799,1,0.0328,0.186,0.0534,0.128,0.584,86.407,275272,2016,33,Elton John
3026,0.474,0.649,3,-6.767,1,0.0261,0.0121,0.242,0.114,0.188,135.297,290535,2016,51,Elton John
3027,0.529,0.936,7,-5.286,1,0.0452,0.00204,0.265,0.379,0.701,80.966,218807,2016,32,Elton John
3028,0.498,0.663,7,-6.104,1,0.0261,0.101,0.00321,0.114,0.569,84.83,257274,2016,31,Elton John
3029,0.58,0.685,0,-6.746,1,0.0342,0.474,0.00116,0.154,0.637,81.975,244481,2016,31,Elton John
3030,0.581,0.501,7,-7.427,0,0.0277,0.199,0.000356,0.144,0.425,125.881,235679,2016,31,Elton John
3031,0.382,0.871,10,-5.621,1,0.0333,0.0191,0.0374,0.0759,0.816,153.158,231225,2016,30,Elton John
3032,0.553,0.671,2,-7.34,1,0.0508,0.231,0,0.0938,0.458,96.977,296533,2016,44,MUNA
3033,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,347526,2016,50,The 1975
3034,0.602,0.749,2,-5.794,1,0.0385,0.00112,0.0764,0.413,0.618,135.041,261560,2016,0,Catfish and the Bottlemen
3035,0.694,0.378,5,-9.319,1,0.0361,0.447,0,0.089,0.222,116.972,222044,2016,0,Tove Lo
3036,0.602,0.699,10,-5.097,0,0.0264,0.00208,0.00143,0.12,0.283,88.026,295680,2016,0,Bear Hands
3037,0.441,0.424,5,-7.218,1,0.0366,0.77,3.92E-06,0.104,0.502,120.744,251211,2016,53,FKA twigs
3038,0.637,0.682,5,-7.984,1,0.0405,0.331,0.00166,0.182,0.48,83.509,193517,2016,9,Ciaran Lavery
3039,0.492,0.552,9,-7.626,0,0.0804,0.0986,0.000544,0.129,0.605,74.964,244715,2016,21,Lils
3040,0.619,0.809,6,-7.964,0,0.0336,0.000935,0.000168,0.0661,0.535,133.932,267453,2016,13,The Knocks
3041,0.637,0.587,8,-7.636,1,0.024,0.055,0.000496,0.125,0.348,97.899,201875,2016,0,Vaults
3042,0.58,0.832,5,-3.934,1,0.0313,0.208,0.00103,0.299,0.558,101.972,239880,2016,26,Miike Snow
3043,0.574,0.827,4,-5.357,1,0.0484,0.143,0.0124,0.178,0.348,125.96,264253,2016,0,Ra Ra Riot
3044,0.701,0.796,0,-6.281,1,0.137,0.288,0,0.378,0.688,101.641,281707,2016,43,Animal Collective
3045,0.757,0.72,11,-5.644,1,0.0425,0.0698,1.45E-05,0.112,0.96,121.968,192414,2016,33,Will Joseph Cook
3046,0.59,0.403,11,-10.806,0,0.0569,0.436,0,0.0662,0.321,77.032,210274,2016,57,Valerie Broussard
3047,0.656,0.619,9,-4.211,0,0.0827,0.0207,7.69E-06,0.0886,0.424,89.967,219196,2016,15,Sivik
