,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Drake,Maroon 5,Taylor Swift,popularity
29,1,0.677,0.722,7,-7.088,1,0.0522,0.0213,0,0.207,0.0483,125.091,2012,0.458329,0.488794,4.739,-4.798576,0.677,0.0353394,0.0144201,0,0.140139,0.0326991,84.686607,1362.124,0.521284,5.054,-5.117536,0.722,0.0376884,0.0153786,0,0.149454,0.0348726,90.315702,1452.664,49,-49.616,7,0.3654,0.1491,0,1.449,0.3381,875.637,14084,50.239744,-7.088,-0.3699936,-0.1509744,0,-1.467216,-0.3423504,-886.645008,-14261.056,1,0.0522,0.0213,0,0.207,0.0483,125.091,2012,0.00272484,0.00111186,0,0.0108054,0.00252126,6.5297502,105.0264,0.00045369,0,0.0044091,0.00102879,2.6644383,42.8556,0,0,0,0,0,0.042849,0.0099981,25.893837,416.484,0.00233289,6.0418953,97.1796,15647.75828,251683.092,4048144,-9823.769339,4733.493882,0,0,1,58
30,1,0.483,0.548,4,-6.291,1,0.0254,0.00471,2.01E-06,0.0997,0.217,79.926,2012,0.233289,0.264684,1.932,-3.038553,0.483,0.0122682,0.00227493,9.71E-07,0.0481551,0.104811,38.604258,971.796,0.300304,2.192,-3.447468,0.548,0.0139192,0.00258108,1.10E-06,0.0546356,0.118916,43.799448,1102.576,16,-25.164,4,0.1016,0.01884,8.04E-06,0.3988,0.868,319.704,8048,39.576681,-6.291,-0.1597914,-0.02963061,-1.26E-05,-0.6272127,-1.365147,-502.814466,-12657.492,1,0.0254,0.00471,2.01E-06,0.0997,0.217,79.926,2012,0.00064516,0.000119634,5.11E-08,0.00253238,0.0055118,2.0301204,51.1048,2.22E-05,9.47E-09,0.000469587,0.00102207,0.37645146,9.47652,4.04E-12,2.00E-07,4.36E-07,0.000160651,0.00404412,0.00994009,0.0216349,7.9686222,200.5964,0.047089,17.343942,436.604,6388.165476,160811.112,4048144,81546.07058,-614.9583497,0,0,1,54
31,1,0.733,0.59,5,-5.86,1,0.0284,0.272,0,0.136,0.633,125.048,2012,0.537289,0.43247,3.665,-4.29538,0.733,0.0208172,0.199376,0,0.099688,0.463989,91.660184,1474.796,0.3481,2.95,-3.4574,0.59,0.016756,0.16048,0,0.08024,0.37347,73.77832,1187.08,25,-29.3,5,0.142,1.36,0,0.68,3.165,625.24,10060,34.3396,-5.86,-0.166424,-1.59392,0,-0.79696,-3.70938,-732.78128,-11790.32,1,0.0284,0.272,0,0.136,0.633,125.048,2012,0.00080656,0.0077248,0,0.0038624,0.0179772,3.5513632,57.1408,0.073984,0,0.036992,0.172176,34.013056,547.264,0,0,0,0,0,0.018496,0.086088,17.006528,273.632,0.400689,79.155384,1273.596,15637.0023,251596.576,4048144,-9705.106802,2.664415387,0,0,1,50
32,1,0.828,0.64,2,-8.248,1,0.0355,0.175,6.14E-05,0.0996,0.519,109.993,2012,0.685584,0.52992,1.656,-6.829344,0.828,0.029394,0.1449,5.08E-05,0.0824688,0.429732,91.074204,1665.936,0.4096,1.28,-5.27872,0.64,0.02272,0.112,3.93E-05,0.063744,0.33216,70.39552,1287.68,4,-16.496,2,0.071,0.35,0.0001228,0.1992,1.038,219.986,4024,68.029504,-8.248,-0.292804,-1.4434,-0.000506427,-0.8215008,-4.280712,-907.222264,-16594.976,1,0.0355,0.175,6.14E-05,0.0996,0.519,109.993,2012,0.00126025,0.0062125,2.18E-06,0.0035358,0.0184245,3.9047515,71.426,0.030625,1.07E-05,0.01743,0.090825,19.248775,352.1,3.77E-09,6.12E-06,3.19E-05,0.00675357,0.1235368,0.00992016,0.0516924,10.9553028,200.3952,0.269361,57.086367,1044.228,12098.46005,221305.916,4048144,21069.70666,-2765.327774,0,0,1,49
33,1,0.678,0.902,1,-4.659,0,0.0358,0.113,0.000235,0.0722,0.637,124.998,2012,0.459684,0.611556,0.678,-3.158802,0,0.0242724,0.076614,0.00015933,0.0489516,0.431886,84.748644,1364.136,0.813604,0.902,-4.202418,0,0.0322916,0.101926,0.00021197,0.0651244,0.574574,112.748196,1814.824,1,-4.659,0,0.0358,0.113,0.000235,0.0722,0.637,124.998,2012,21.706281,0,-0.1667922,-0.526467,-0.001094865,-0.3363798,-2.967783,-582.365682,-9373.908,0,0,0,0,0,0,0,0,0.00128164,0.0040454,8.41E-06,0.00258476,0.0228046,4.4749284,72.0296,0.012769,2.66E-05,0.0081586,0.071981,14.124774,227.356,5.52E-08,1.70E-05,0.000149695,0.02937453,0.47282,0.00521284,0.0459914,9.0248556,145.2664,0.405769,79.623726,1281.644,15624.5,251495.976,4048144,-9476.961413,-8247.691886,0,0,1,49
34,1,0.626,0.118,7,-15.91,1,0.0305,0.664,0.000169,0.127,0.0682,105.597,2012,0.391876,0.073868,4.382,-9.95966,0.626,0.019093,0.415664,0.000105794,0.079502,0.0426932,66.103722,1259.512,0.013924,0.826,-1.87738,0.118,0.003599,0.078352,1.99E-05,0.014986,0.0080476,12.460446,237.416,49,-111.37,7,0.2135,4.648,0.001183,0.889,0.4774,739.179,14084,253.1281,-15.91,-0.485255,-10.56424,-0.00268879,-2.02057,-1.085062,-1680.04827,-32010.92,1,0.0305,0.664,0.000169,0.127,0.0682,105.597,2012,0.00093025,0.020252,5.15E-06,0.0038735,0.0020801,3.2207085,61.366,0.440896,0.000112216,0.084328,0.0452848,70.116408,1335.968,2.86E-08,2.15E-05,1.15E-05,0.017845893,0.340028,0.016129,0.0086614,13.410819,255.524,0.00465124,7.2017154,137.2184,11150.72641,212461.164,4048144,30168.45588,13592.55247,0,0,1,51
35,1,0.62,0.506,7,-7.327,1,0.0312,0.187,1.47E-05,0.102,0.275,126.015,2012,0.3844,0.31372,4.34,-4.54274,0.62,0.019344,0.11594,9.11E-06,0.06324,0.1705,78.1293,1247.44,0.256036,3.542,-3.707462,0.506,0.0157872,0.094622,7.44E-06,0.051612,0.13915,63.76359,1018.072,49,-51.289,7,0.2184,1.309,0.0001029,0.714,1.925,882.105,14084,53.684929,-7.327,-0.2286024,-1.370149,-0.000107707,-0.747354,-2.014925,-923.311905,-14741.924,1,0.0312,0.187,1.47E-05,0.102,0.275,126.015,2012,0.00097344,0.0058344,4.59E-07,0.0031824,0.00858,3.931668,62.7744,0.034969,2.75E-06,0.019074,0.051425,23.564805,376.244,2.16E-10,1.50E-06,4.04E-06,0.001852421,0.0295764,0.010404,0.02805,12.85353,205.224,0.075625,34.654125,553.3,15879.78023,253542.18,4048144,-11679.18754,4957.506958,0,0,1,53
36,1,0.565,0.255,0,-10.152,1,0.0314,0.646,0,0.127,0.174,57.964,2012,0.319225,0.144075,0,-5.73588,0.565,0.017741,0.36499,0,0.071755,0.09831,32.74966,1136.78,0.065025,0,-2.58876,0.255,0.008007,0.16473,0,0.032385,0.04437,14.78082,513.06,0,0,0,0,0,0,0,0,0,0,103.063104,-10.152,-0.3187728,-6.558192,0,-1.289304,-1.766448,-588.450528,-20425.824,1,0.0314,0.646,0,0.127,0.174,57.964,2012,0.00098596,0.0202844,0,0.0039878,0.0054636,1.8200696,63.1768,0.417316,0,0.082042,0.112404,37.444744,1299.752,0,0,0,0,0,0.016129,0.022098,7.361428,255.524,0.030276,10.085736,350.088,3359.825296,116623.568,4048144,126201.7771,-3581.641955,0,0,1,47
37,1,0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,2012,0.515524,0.58876,3.59,-2.479254,0,0.0231914,0.0318792,0,0.0607428,0.440134,66.772564,1444.616,0.6724,4.1,-2.83146,0,0.026486,0.036408,0,0.069372,0.50266,76.25836,1649.84,25,-17.265,0,0.1615,0.222,0,0.423,3.065,464.99,10060,11.923209,0,-0.1115319,-0.1533132,0,-0.2921238,-2.116689,-321.122094,-6947.436,0,0,0,0,0,0,0,0,0.00104329,0.00143412,0,0.00273258,0.0197999,3.0038354,64.9876,0.00197136,0,0.00375624,0.0272172,4.1291112,89.3328,0,0,0,0,0,0.00715716,0.0518598,7.8676308,170.2152,0.375769,57.007774,1233.356,8648.628004,187111.976,4048144,54946.28972,-1810.406688,0,1,0,68
38,1,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,2012,0.546121,0.558684,2.956,-3.567892,0.739,0.0291166,0.0100504,0,0.27343,0.386497,81.310692,1486.868,0.571536,3.024,-3.649968,0.756,0.0297864,0.0102816,0,0.27972,0.395388,83.181168,1521.072,16,-19.312,4,0.1576,0.0544,0,1.48,2.092,440.112,8048,23.309584,-4.828,-0.1902232,-0.0656608,0,-1.78636,-2.525044,-531.215184,-9713.936,1,0.0394,0.0136,0,0.37,0.523,110.028,2012,0.00155236,0.00053584,0,0.014578,0.0206062,4.3351032,79.2728,0.00018496,0,0.005032,0.0071128,1.4963808,27.3632,0,0,0,0,0,0.1369,0.19351,40.71036,744.44,0.273529,57.544644,1052.276,12106.16078,221376.336,4048144,20683.4629,-2531.297475,0,1,0,56
39,1,0.662,0.67,2,-5.504,1,0.027,0.0022,0,0.203,0.352,119.977,2012,0.438244,0.44354,1.324,-3.643648,0.662,0.017874,0.0014564,0,0.134386,0.233024,79.424774,1331.944,0.4489,1.34,-3.68768,0.67,0.01809,0.001474,0,0.13601,0.23584,80.38459,1348.04,4,-11.008,2,0.054,0.0044,0,0.406,0.704,239.954,4024,30.294016,-5.504,-0.148608,-0.0121088,0,-1.117312,-1.937408,-660.353408,-11074.048,1,0.027,0.0022,0,0.203,0.352,119.977,2012,0.000729,5.94E-05,0,0.005481,0.009504,3.239379,54.324,4.84E-06,0,0.0004466,0.0007744,0.2639494,4.4264,0,0,0,0,0,0.041209,0.071456,24.355331,408.436,0.123904,42.231904,708.224,14394.48053,241393.724,4048144,699.0598362,-5564.226813,0,1,0,54
40,1,0.674,0.74,11,-4.517,0,0.0419,0.000637,0,0.111,0.431,143.998,2012,0.454276,0.49876,7.414,-3.044458,0,0.0282406,0.000429338,0,0.074814,0.290494,97.054652,1356.088,0.5476,8.14,-3.34258,0,0.031006,0.00047138,0,0.08214,0.31894,106.55852,1488.88,121,-49.687,0,0.4609,0.007007,0,1.221,4.741,1583.978,22132,20.403289,0,-0.1892623,-0.002877329,0,-0.501387,-1.946827,-650.438966,-9088.204,0,0,0,0,0,0,0,0,0.00175561,2.67E-05,0,0.0046509,0.0180589,6.0335162,84.3028,4.06E-07,0,7.07E-05,0.000274547,0.091726726,1.281644,0,0,0,0,0,0.012321,0.047841,15.983778,223.332,0.185761,62.063138,867.172,20735.424,289723.976,4048144,-48541.59181,9003.683666,0,1,0,48
