,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Taylor Swift,popularity
21,1,0.589,0.47,4,-5.32,1,0.028,0.166,1.45E-06,0.112,0.102,119.386,2010,0.346921,0.27683,2.356,-3.13348,0.589,0.016492,0.097774,8.54E-07,0.065968,0.060078,70.318354,1183.89,0.2209,1.88,-2.5004,0.47,0.01316,0.07802,6.82E-07,0.05264,0.04794,56.11142,944.7,16,-21.28,4,0.112,0.664,5.80E-06,0.448,0.408,477.544,8040,28.3024,-5.32,-0.14896,-0.88312,-7.71E-06,-0.59584,-0.54264,-635.13352,-10693.2,1,0.028,0.166,1.45E-06,0.112,0.102,119.386,2010,0.000784,0.004648,4.06E-08,0.003136,0.002856,3.342808,56.28,0.027556,2.41E-07,0.018592,0.016932,19.818076,333.66,2.10E-12,1.62E-07,1.48E-07,0.00017311,0.0029145,0.012544,0.011424,13.371232,225.12,0.010404,12.177372,205.02,14253.017,239965.86,4040100,-9716.097705,-8846.138138,1,47
22,1,0.568,0.761,4,-3.987,1,0.0459,0.452,0,0.217,0.789,163.974,2010,0.322624,0.432248,2.272,-2.264616,0.568,0.0260712,0.256736,0,0.123256,0.448152,93.137232,1141.68,0.579121,3.044,-3.034107,0.761,0.0349299,0.343972,0,0.165137,0.600429,124.784214,1529.61,16,-15.948,4,0.1836,1.808,0,0.868,3.156,655.896,8040,15.896169,-3.987,-0.1830033,-1.802124,0,-0.865179,-3.145743,-653.764338,-8013.87,1,0.0459,0.452,0,0.217,0.789,163.974,2010,0.00210681,0.0207468,0,0.0099603,0.0362151,7.5264066,92.259,0.204304,0,0.098084,0.356628,74.116248,908.52,0,0,0,0,0,0.047089,0.171213,35.582358,436.17,0.622521,129.375486,1585.89,26887.47268,329587.74,4040100,80812.8447,-8838.297685,1,63
23,1,0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,2010,0.294849,0.444174,2.172,-1.960773,0.543,0.0216114,0.00259554,0.000199824,0.0193851,0.370869,75.964614,1091.43,0.669124,3.272,-2.953798,0.818,0.0325564,0.00391004,0.000301024,0.0292026,0.558694,114.436564,1644.18,16,-14.444,4,0.1592,0.01912,0.001472,0.1428,2.732,559.592,8040,13.039321,-3.611,-0.1437178,-0.01726058,-0.001328848,-0.1289127,-2.466313,-505.171678,-7258.11,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,2010,0.00158404,0.000190244,1.46E-05,0.00142086,0.0271834,5.5679404,79.998,2.28E-05,1.76E-06,0.000170646,0.00326474,0.66871244,9.6078,1.35E-07,1.31E-05,0.000251344,0.051482464,0.73968,0.00127449,0.0243831,4.9943586,71.757,0.466489,95.550334,1372.83,19571.4504,281194.98,4040100,31899.07605,-9108.727673,1,57
24,1,0.714,0.305,2,-8.837,1,0.0305,0.819,0,0.174,0.554,124.91,2010,0.509796,0.21777,1.428,-6.309618,0.714,0.021777,0.584766,0,0.124236,0.395556,89.18574,1435.14,0.093025,0.61,-2.695285,0.305,0.0093025,0.249795,0,0.05307,0.16897,38.09755,613.05,4,-17.674,2,0.061,1.638,0,0.348,1.108,249.82,4020,78.092569,-8.837,-0.2695285,-7.237503,0,-1.537638,-4.895698,-1103.82967,-17762.37,1,0.0305,0.819,0,0.174,0.554,124.91,2010,0.00093025,0.0249795,0,0.005307,0.016897,3.809755,61.305,0.670761,0,0.142506,0.453726,102.30129,1646.19,0,0,0,0,0,0.030276,0.096396,21.73434,349.74,0.306916,69.20014,1113.54,15602.5081,251069.1,4040100,1362.49904,-7725.393698,1,49
25,1,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,2010,0.207025,0.283465,3.64,-1.76449,0.455,0.013104,0.0336245,0.00019292,0.06643,0.09464,74.571315,914.55,0.388129,4.984,-2.415994,0.623,0.0179424,0.0460397,0.000264152,0.090958,0.129584,102.105339,1252.23,64,-31.024,8,0.2304,0.5912,0.003392,1.168,1.664,1311.144,16080,15.038884,-3.878,-0.1116864,-0.2865842,-0.001644272,-0.566188,-0.806624,-635.577054,-7794.78,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,2010,0.00082944,0.00212832,1.22E-05,0.0042048,0.0059904,4.7201184,57.888,0.00546121,3.13E-05,0.0107894,0.0153712,12.1116927,148.539,1.80E-07,6.19E-05,8.82E-05,0.069490632,0.85224,0.021316,0.030368,23.928378,293.46,0.043264,34.089744,418.08,26860.91545,329424.93,4040100,80661.81827,-9340.951614,1,59
26,1,0.516,0.917,11,-3.186,0,0.0827,0.0139,6.37E-06,0.36,0.635,145.821,2010,0.266256,0.473172,5.676,-1.643976,0,0.0426732,0.0071724,3.29E-06,0.18576,0.32766,75.243636,1037.16,0.840889,10.087,-2.921562,0,0.0758359,0.0127463,5.84E-06,0.33012,0.582295,133.717857,1843.17,121,-35.046,0,0.9097,0.1529,7.01E-05,3.96,6.985,1604.031,22110,10.150596,0,-0.2634822,-0.0442854,-2.03E-05,-1.14696,-2.02311,-464.585706,-6403.86,0,0,0,0,0,0,0,0,0.00683929,0.00114953,5.27E-07,0.029772,0.0525145,12.0593967,166.227,0.00019321,8.85E-08,0.005004,0.0088265,2.0269119,27.939,4.06E-11,2.29E-06,4.04E-06,0.00092888,0.0128037,0.1296,0.2286,52.49556,723.6,0.403225,92.596335,1276.35,21263.76404,293100.21,4040100,43950.82439,-9985.965646,1,47
27,1,0.552,0.608,1,-5.29,0,0.0259,0.186,0,0.125,0.17,134.05,2010,0.304704,0.335616,0.552,-2.92008,0,0.0142968,0.102672,0,0.069,0.09384,73.9956,1109.52,0.369664,0.608,-3.21632,0,0.0157472,0.113088,0,0.076,0.10336,81.5024,1222.08,1,-5.29,0,0.0259,0.186,0,0.125,0.17,134.05,2010,27.9841,0,-0.137011,-0.98394,0,-0.66125,-0.8993,-709.1245,-10632.9,0,0,0,0,0,0,0,0,0.00067081,0.0048174,0,0.0032375,0.004403,3.471895,52.059,0.034596,0,0.02325,0.03162,24.9333,373.86,0,0,0,0,0,0.015625,0.02125,16.75625,251.25,0.0289,22.7885,341.7,17969.4025,269440.5,4040100,19983.74324,-8382.546513,1,43
28,1,0.436,0.95,5,-2.627,1,0.057,0.0826,1.08E-06,0.149,0.352,162.088,2010,0.190096,0.4142,2.18,-1.145372,0.436,0.024852,0.0360136,4.71E-07,0.064964,0.153472,70.670368,876.36,0.9025,4.75,-2.49565,0.95,0.05415,0.07847,1.03E-06,0.14155,0.3344,153.9836,1909.5,25,-13.135,5,0.285,0.413,5.40E-06,0.745,1.76,810.44,10050,6.901129,-2.627,-0.149739,-0.2169902,-2.84E-06,-0.391423,-0.924704,-425.805176,-5280.27,1,0.057,0.0826,1.08E-06,0.149,0.352,162.088,2010,0.003249,0.0047082,6.16E-08,0.008493,0.020064,9.239016,114.57,0.00682276,8.92E-08,0.0123074,0.0290752,13.3884688,166.026,1.17E-12,1.61E-07,3.80E-07,0.000175055,0.0021708,0.022201,0.052448,24.151112,299.49,0.123904,57.054976,707.52,26272.51974,325796.88,4040100,77017.09643,-9299.791708,1,45
29,1,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09E-05,0.101,0.196,89.038,2010,0.137641,0.126511,3.71,-3.515225,0.371,0.0118349,0.21147,1.15E-05,0.037471,0.072716,33.033098,745.71,0.116281,3.41,-3.230975,0.341,0.0108779,0.19437,1.05E-05,0.034441,0.066836,30.361958,685.41,100,-94.75,10,0.319,5.7,0.000309,1.01,1.96,890.38,20100,89.775625,-9.475,-0.3022525,-5.40075,-0.000292778,-0.956975,-1.8571,-843.63505,-19044.75,1,0.0319,0.57,3.09E-05,0.101,0.196,89.038,2010,0.00101761,0.018183,9.86E-07,0.0032219,0.0062524,2.8403122,64.119,0.3249,1.76E-05,0.05757,0.11172,50.75166,1145.7,9.55E-10,3.12E-06,6.06E-06,0.002751274,0.062109,0.010201,0.019796,8.992838,203.01,0.038416,17.451448,393.96,7927.765444,178966.38,4040100,-71121.84546,-8775.478379,1,47
30,1,0.418,0.68,7,-4.3,1,0.0346,0.036,7.59E-05,0.108,0.142,204.125,2010,0.174724,0.28424,2.926,-1.7974,0.418,0.0144628,0.015048,3.17E-05,0.045144,0.059356,85.32425,840.18,0.4624,4.76,-2.924,0.68,0.023528,0.02448,5.16E-05,0.07344,0.09656,138.805,1366.8,49,-30.1,7,0.2422,0.252,0.0005313,0.756,0.994,1428.875,14070,18.49,-4.3,-0.14878,-0.1548,-0.00032637,-0.4644,-0.6106,-877.7375,-8643,1,0.0346,0.036,7.59E-05,0.108,0.142,204.125,2010,0.00119716,0.0012456,2.63E-06,0.0037368,0.0049132,7.062725,69.546,0.001296,2.73E-06,0.003888,0.005112,7.3485,72.36,5.76E-09,8.20E-06,1.08E-05,0.015493088,0.152559,0.011664,0.015336,22.0455,217.08,0.020164,28.98575,285.42,41667.01563,410291.25,4040100,162733.7675,-8812.076446,1,48
31,1,0.695,0.723,7,-3.806,1,0.0285,0.00727,1.20E-06,0.1,0.679,121.011,2010,0.483025,0.502485,4.865,-2.64517,0.695,0.0198075,0.00505265,8.34E-07,0.0695,0.471905,84.102645,1396.95,0.522729,5.061,-2.751738,0.723,0.0206055,0.00525621,8.68E-07,0.0723,0.490917,87.490953,1453.23,49,-26.642,7,0.1995,0.05089,8.40E-06,0.7,4.753,847.077,14070,14.485636,-3.806,-0.108471,-0.02766962,-4.57E-06,-0.3806,-2.584274,-460.567866,-7650.06,1,0.0285,0.00727,1.20E-06,0.1,0.679,121.011,2010,0.00081225,0.000207195,3.42E-08,0.00285,0.0193515,3.4488135,57.285,5.29E-05,8.72E-09,0.000727,0.00493633,0.87974997,14.6127,1.44E-12,1.20E-07,8.15E-07,0.000145213,0.002412,0.01,0.0679,12.1011,201,0.461041,82.166469,1364.79,14643.66212,243232.11,4040100,-6377.675403,-9551.74175,1,47
32,1,0.536,0.444,2,-6.381,1,0.0269,0.789,0,0.192,0.36,141.662,2010,0.287296,0.237984,1.072,-3.420216,0.536,0.0144184,0.422904,0,0.102912,0.19296,75.930832,1077.36,0.197136,0.888,-2.833164,0.444,0.0119436,0.350316,0,0.085248,0.15984,62.897928,892.44,4,-12.762,2,0.0538,1.578,0,0.384,0.72,283.324,4020,40.717161,-6.381,-0.1716489,-5.034609,0,-1.225152,-2.29716,-903.945222,-12825.81,1,0.0269,0.789,0,0.192,0.36,141.662,2010,0.00072361,0.0212241,0,0.0051648,0.009684,3.8107078,54.069,0.622521,0,0.151488,0.28404,111.771318,1585.89,0,0,0,0,0,0.036864,0.06912,27.199104,385.92,0.1296,50.99832,723.6,20068.12224,284740.62,4040100,35394.50339,-8192.758527,1,0
33,1,0.512,0.727,4,-3.352,1,0.0265,0.168,3.27E-06,0.322,0.258,147.809,2010,0.262144,0.372224,2.048,-1.716224,0.512,0.013568,0.086016,1.67E-06,0.164864,0.132096,75.678208,1029.12,0.528529,2.908,-2.436904,0.727,0.0192655,0.122136,2.38E-06,0.234094,0.187566,107.457143,1461.27,16,-13.408,4,0.106,0.672,1.31E-05,1.288,1.032,591.236,8040,11.235904,-3.352,-0.088828,-0.563136,-1.10E-05,-1.079344,-0.864816,-495.455768,-6737.52,1,0.0265,0.168,3.27E-06,0.322,0.258,147.809,2010,0.00070225,0.004452,8.67E-08,0.008533,0.006837,3.9169385,53.265,0.028224,5.49E-07,0.054096,0.043344,24.831912,337.68,1.07E-11,1.05E-06,8.44E-07,0.000483335,0.0065727,0.103684,0.083076,47.594498,647.22,0.066564,38.134722,518.58,21847.50048,297096.09,4040100,47965.91292,-9112.63766,1,0
34,1,0.579,0.445,5,-4.931,1,0.0244,0.844,0,0.198,0.33,80.983,2010,0.335241,0.257655,2.895,-2.855049,0.579,0.0141276,0.488676,0,0.114642,0.19107,46.889157,1163.79,0.198025,2.225,-2.194295,0.445,0.010858,0.37558,0,0.08811,0.14685,36.037435,894.45,25,-24.655,5,0.122,4.22,0,0.99,1.65,404.915,10050,24.314761,-4.931,-0.1203164,-4.161764,0,-0.976338,-1.62723,-399.327173,-9911.31,1,0.0244,0.844,0,0.198,0.33,80.983,2010,0.00059536,0.0205936,0,0.0048312,0.008052,1.9759852,49.044,0.712336,0,0.167112,0.27852,68.349652,1696.44,0,0,0,0,0,0.039204,0.06534,16.034634,397.98,0.1089,26.72439,663.3,6558.246289,162775.83,4040100,-87238.96531,-9321.34523,1,0
35,1,0.613,0.56,0,-7.246,1,0.0289,0.543,0,0.0884,0.239,159.819,2011,0.375769,0.34328,0,-4.441798,0.613,0.0177157,0.332859,0,0.0541892,0.146507,97.969047,1232.743,0.3136,0,-4.05776,0.56,0.016184,0.30408,0,0.049504,0.13384,89.49864,1126.16,0,0,0,0,0,0,0,0,0,0,52.504516,-7.246,-0.2094094,-3.934578,0,-0.6405464,-1.731794,-1158.048474,-14571.706,1,0.0289,0.543,0,0.0884,0.239,159.819,2011,0.00083521,0.0156927,0,0.00255476,0.0069071,4.6187691,58.1179,0.294849,0,0.0480012,0.129777,86.781717,1091.973,0,0,0,0,0,0.00781456,0.0211276,14.1279996,177.7724,0.057121,38.196741,480.629,25542.11276,321396.009,4044121,72409.52402,-3627.882283,1,0
36,1,0.571,0.798,7,-3.587,1,0.0311,0.0345,2.63E-06,0.103,0.592,131.974,2010,0.326041,0.455658,3.997,-2.048177,0.571,0.0177581,0.0196995,1.50E-06,0.058813,0.338032,75.357154,1147.71,0.636804,5.586,-2.862426,0.798,0.0248178,0.027531,2.10E-06,0.082194,0.472416,105.315252,1603.98,49,-25.109,7,0.2177,0.2415,1.84E-05,0.721,4.144,923.818,14070,12.866569,-3.587,-0.1115557,-0.1237515,-9.43E-06,-0.369461,-2.123504,-473.390738,-7209.87,1,0.0311,0.0345,2.63E-06,0.103,0.592,131.974,2010,0.00096721,0.00107295,8.18E-08,0.0032033,0.0184112,4.1043914,62.511,0.00119025,9.07E-08,0.0035535,0.020424,4.553103,69.345,6.92E-12,2.71E-07,1.56E-06,0.000347092,0.0052863,0.010609,0.060976,13.593322,207.03,0.350464,78.128608,1189.92,17417.13668,265267.74,4040100,15836.24127,-9526.934213,1,0
37,1,0.618,0.687,2,-5.737,1,0.0271,0.111,0,0.0693,0.82,79.991,2008,0.381924,0.424566,1.236,-3.545466,0.618,0.0167478,0.068598,0,0.0428274,0.50676,49.434438,1240.944,0.471969,1.374,-3.941319,0.687,0.0186177,0.076257,0,0.0476091,0.56334,54.953817,1379.496,4,-11.474,2,0.0542,0.222,0,0.1386,1.64,159.982,4016,32.913169,-5.737,-0.1554727,-0.636807,0,-0.3975741,-4.70434,-458.908367,-11519.896,1,0.0271,0.111,0,0.0693,0.82,79.991,2008,0.00073441,0.0030081,0,0.00187803,0.022222,2.1677561,54.4168,0.012321,0,0.0076923,0.09102,8.879001,222.888,0,0,0,0,0,0.00480249,0.056826,5.5433763,139.1544,0.6724,65.59262,1646.56,6398.560081,160621.928,4032064,-89407.42991,-16751.12025,1,48
38,1,0.419,0.454,5,-6.809,1,0.0335,0.0583,3.78E-06,0.0974,0.288,200.017,2008,0.175561,0.190226,2.095,-2.852971,0.419,0.0140365,0.0244277,1.58E-06,0.0408106,0.120672,83.807123,841.352,0.206116,2.27,-3.091286,0.454,0.015209,0.0264682,1.72E-06,0.0442196,0.130752,90.807718,911.632,25,-34.045,5,0.1675,0.2915,1.89E-05,0.487,1.44,1000.085,10040,46.362481,-6.809,-0.2281015,-0.3969647,-2.57E-05,-0.6631966,-1.960992,-1361.915753,-13672.472,1,0.0335,0.0583,3.78E-06,0.0974,0.288,200.017,2008,0.00112225,0.00195305,1.27E-07,0.0032629,0.009648,6.7005695,67.268,0.00339889,2.20E-07,0.00567842,0.0167904,11.6609911,117.0664,1.43E-11,3.68E-07,1.09E-06,0.000756064,0.00759024,0.00948676,0.0280512,19.4816558,195.5792,0.082944,57.604896,578.304,40006.80029,401634.136,4032064,153876.6299,-15972.18574,1,48
39,1,0.592,0.16,9,-10.785,1,0.0347,0.852,0,0.116,0.294,118.929,2008,0.350464,0.09472,5.328,-6.38472,0.592,0.0205424,0.504384,0,0.068672,0.174048,70.405968,1188.736,0.0256,1.44,-1.7256,0.16,0.005552,0.13632,0,0.01856,0.04704,19.02864,321.28,81,-97.065,9,0.3123,7.668,0,1.044,2.646,1070.361,18072,116.316225,-10.785,-0.3742395,-9.18882,0,-1.25106,-3.17079,-1282.649265,-21656.28,1,0.0347,0.852,0,0.116,0.294,118.929,2008,0.00120409,0.0295644,0,0.0040252,0.0102018,4.1268363,69.6776,0.725904,0,0.098832,0.250488,101.327508,1710.816,0,0,0,0,0,0.013456,0.034104,13.795764,232.928,0.086436,34.965126,590.352,14144.10704,238809.432,4032064,-11004.8404,-16098.58088,1,50
40,1,0.527,0.475,2,-6.205,1,0.0258,0.0868,4.34E-06,0.248,0.224,143.962,2008,0.277729,0.250325,1.054,-3.270035,0.527,0.0135966,0.0457436,2.29E-06,0.130696,0.118048,75.867974,1058.216,0.225625,0.95,-2.947375,0.475,0.012255,0.04123,2.06E-06,0.1178,0.1064,68.38195,953.8,4,-12.41,2,0.0516,0.1736,8.68E-06,0.496,0.448,287.924,4016,38.502025,-6.205,-0.160089,-0.538594,-2.69E-05,-1.53884,-1.38992,-893.28421,-12459.64,1,0.0258,0.0868,4.34E-06,0.248,0.224,143.962,2008,0.00066564,0.00223944,1.12E-07,0.0063984,0.0057792,3.7142196,51.8064,0.00753424,3.77E-07,0.0215264,0.0194432,12.4959016,174.2944,1.88E-11,1.08E-06,9.72E-07,0.000624795,0.00871472,0.061504,0.055552,35.702576,497.984,0.050176,32.247488,449.792,20725.05744,289075.696,4032064,39799.41638,-16187.96654,1,47
41,1,0.61,0.531,2,-6.123,1,0.0239,0.367,0,0.351,0.228,85.979,2008,0.3721,0.32391,1.22,-3.73503,0.61,0.014579,0.22387,0,0.21411,0.13908,52.44719,1224.88,0.281961,1.062,-3.251313,0.531,0.0126909,0.194877,0,0.186381,0.121068,45.654849,1066.248,4,-12.246,2,0.0478,0.734,0,0.702,0.456,171.958,4016,37.491129,-6.123,-0.1463397,-2.247141,0,-2.149173,-1.396044,-526.449417,-12294.984,1,0.0239,0.367,0,0.351,0.228,85.979,2008,0.00057121,0.0087713,0,0.0083889,0.0054492,2.0548981,47.9912,0.134689,0,0.128817,0.083676,31.554293,736.936,0,0,0,0,0,0.123201,0.080028,30.178629,704.808,0.051984,19.603212,457.824,7392.388441,172645.832,4032064,-77367.35929,-16617.65832,1,45
42,1,0.476,0.816,4,-4.279,1,0.0347,0.169,0,0.238,0.469,163.847,2008,0.226576,0.388416,1.904,-2.036804,0.476,0.0165172,0.080444,0,0.113288,0.223244,77.991172,955.808,0.665856,3.264,-3.491664,0.816,0.0283152,0.137904,0,0.194208,0.382704,133.699152,1638.528,16,-17.116,4,0.1388,0.676,0,0.952,1.876,655.388,8032,18.309841,-4.279,-0.1484813,-0.723151,0,-1.018402,-2.006851,-701.101313,-8592.232,1,0.0347,0.169,0,0.238,0.469,163.847,2008,0.00120409,0.0058643,0,0.0082586,0.0162743,5.6854909,69.6776,0.028561,0,0.040222,0.079261,27.690143,339.352,0,0,0,0,0,0.056644,0.111622,38.995586,477.904,0.219961,76.844243,941.752,26845.83941,329004.776,4032064,80237.6594,-16738.3239,1,45
43,1,0.598,0.714,5,-4.397,1,0.0273,0.0364,1.04E-06,0.31,0.467,99.979,2008,0.357604,0.426972,2.99,-2.629406,0.598,0.0163254,0.0217672,6.22E-07,0.18538,0.279266,59.787442,1200.784,0.509796,3.57,-3.139458,0.714,0.0194922,0.0259896,7.43E-07,0.22134,0.333438,71.385006,1433.712,25,-21.985,5,0.1365,0.182,5.20E-06,1.55,2.335,499.895,10040,19.333609,-4.397,-0.1200381,-0.1600508,-4.57E-06,-1.36307,-2.053399,-439.607663,-8829.176,1,0.0273,0.0364,1.04E-06,0.31,0.467,99.979,2008,0.00074529,0.00099372,2.84E-08,0.008463,0.0127491,2.7294267,54.8184,0.00132496,3.79E-08,0.011284,0.0169988,3.6392356,73.0912,1.08E-12,3.22E-07,4.86E-07,0.000103978,0.00208832,0.0961,0.14477,30.99349,622.48,0.218089,46.690193,937.736,9995.800441,200757.832,4032064,-49099.5681,-17289.13356,1,49
44,1,0.559,0.636,7,-4.4,1,0.0263,0.0728,0,0.144,0.214,95.485,2008,0.312481,0.355524,3.913,-2.4596,0.559,0.0147017,0.0406952,0,0.080496,0.119626,53.376115,1122.472,0.404496,4.452,-2.7984,0.636,0.0167268,0.0463008,0,0.091584,0.136104,60.72846,1277.088,49,-30.8,7,0.1841,0.5096,0,1.008,1.498,668.395,14056,19.36,-4.4,-0.11572,-0.32032,0,-0.6336,-0.9416,-420.134,-8835.2,1,0.0263,0.0728,0,0.144,0.214,95.485,2008,0.00069169,0.00191464,0,0.0037872,0.0056282,2.5112555,52.8104,0.00529984,0,0.0104832,0.0155792,6.951308,146.1824,0,0,0,0,0,0.020736,0.030816,13.74984,289.152,0.045796,20.43379,429.712,9117.385225,191733.88,4032064,-58156.69403,-17555.15924,1,49
45,1,0.618,0.736,2,-3.937,1,0.0308,0.157,0,0.073,0.307,118.982,2008,0.381924,0.454848,1.236,-2.433066,0.618,0.0190344,0.097026,0,0.045114,0.189726,73.530876,1240.944,0.541696,1.472,-2.897632,0.736,0.0226688,0.115552,0,0.053728,0.225952,87.570752,1477.888,4,-7.874,2,0.0616,0.314,0,0.146,0.614,237.964,4016,15.499969,-3.937,-0.1212596,-0.618109,0,-0.287401,-1.208659,-468.432134,-7905.496,1,0.0308,0.157,0,0.073,0.307,118.982,2008,0.00094864,0.0048356,0,0.0022484,0.0094556,3.6646456,61.8464,0.024649,0,0.011461,0.048199,18.680174,315.256,0,0,0,0,0,0.005329,0.022411,8.685686,146.584,0.094249,36.527474,616.456,14156.71632,238915.856,4032064,-10720.28912,-16909.96494,1,54
46,1,0.843,0.553,6,-7.348,1,0.0317,0.168,2.66E-06,0.107,0.825,115.997,2008,0.710649,0.466179,5.058,-6.194364,0.843,0.0267231,0.141624,2.24E-06,0.090201,0.695475,97.785471,1692.744,0.305809,3.318,-4.063444,0.553,0.0175301,0.092904,1.47E-06,0.059171,0.456225,64.146341,1110.424,36,-44.088,6,0.1902,1.008,1.60E-05,0.642,4.95,695.982,12048,53.993104,-7.348,-0.2329316,-1.234464,-1.95E-05,-0.786236,-6.0621,-852.345956,-14754.784,1,0.0317,0.168,2.66E-06,0.107,0.825,115.997,2008,0.00100489,0.0053256,8.43E-08,0.0033919,0.0261525,3.6771049,63.6536,0.028224,4.47E-07,0.017976,0.1386,19.487496,337.344,7.08E-12,2.85E-07,2.19E-06,0.000308552,0.00534128,0.011449,0.088275,12.411679,214.856,0.680625,95.697525,1656.6,13455.30401,232921.976,4032064,-16841.2012,-16586.97596,1,47
47,1,0.585,0.346,0,-8.014,1,0.0256,0.302,0,0.102,0.195,92.564,2008,0.342225,0.20241,0,-4.68819,0.585,0.014976,0.17667,0,0.05967,0.114075,54.14994,1174.68,0.119716,0,-2.772844,0.346,0.0088576,0.104492,0,0.035292,0.06747,32.027144,694.768,0,0,0,0,0,0,0,0,0,0,64.224196,-8.014,-0.2051584,-2.420228,0,-0.817428,-1.56273,-741.807896,-16092.112,1,0.0256,0.302,0,0.102,0.195,92.564,2008,0.00065536,0.0077312,0,0.0026112,0.004992,2.3696384,51.4048,0.091204,0,0.030804,0.05889,27.954328,606.416,0,0,0,0,0,0.010404,0.01989,9.441528,204.816,0.038025,18.04998,391.56,8568.094096,185868.512,4032064,-64161.26337,-15884.54651,1,50
48,1,0.687,0.771,6,-4.424,1,0.0384,0.164,2.46E-05,0.112,0.445,129.964,2008,0.471969,0.529677,4.122,-3.039288,0.687,0.0263808,0.112668,1.69E-05,0.076944,0.305715,89.285268,1379.496,0.594441,4.626,-3.410904,0.771,0.0296064,0.126444,1.90E-05,0.086352,0.343095,100.202244,1548.168,36,-26.544,6,0.2304,0.984,0.0001476,0.672,2.67,779.784,12048,19.571776,-4.424,-0.1698816,-0.725536,-0.00010883,-0.495488,-1.96868,-574.960736,-8883.392,1,0.0384,0.164,2.46E-05,0.112,0.445,129.964,2008,0.00147456,0.0062976,9.45E-07,0.0043008,0.017088,4.9906176,77.1072,0.026896,4.03E-06,0.018368,0.07298,21.314096,329.312,6.05E-10,2.76E-06,1.09E-05,0.003197114,0.0493968,0.012544,0.04984,14.555968,224.896,0.198025,57.83398,893.56,16890.6413,260967.712,4032064,11493.49479,-17187.50845,1,57
49,1,0.498,0.486,1,-7.384,1,0.0273,0.373,0,0.113,0.17,147.952,2008,0.248004,0.242028,0.498,-3.677232,0.498,0.0135954,0.185754,0,0.056274,0.08466,73.680096,999.984,0.236196,0.486,-3.588624,0.486,0.0132678,0.181278,0,0.054918,0.08262,71.904672,975.888,1,-7.384,1,0.0273,0.373,0,0.113,0.17,147.952,2008,54.523456,-7.384,-0.2015832,-2.754232,0,-0.834392,-1.25528,-1092.477568,-14827.072,1,0.0273,0.373,0,0.113,0.17,147.952,2008,0.00074529,0.0101829,0,0.0030849,0.004641,4.0390896,54.8184,0.139129,0,0.042149,0.06341,55.186096,748.984,0,0,0,0,0,0.012769,0.01921,16.718576,226.904,0.0289,25.15184,341.36,21889.7943,297087.616,4032064,47858.09184,-15757.64328,1,54
50,1,0.601,0.852,7,-3.096,1,0.0386,0.0606,3.41E-06,0.37,0.513,100.015,2008,0.361201,0.512052,4.207,-1.860696,0.601,0.0231986,0.0364206,2.05E-06,0.22237,0.308313,60.109015,1206.808,0.725904,5.964,-2.637792,0.852,0.0328872,0.0516312,2.91E-06,0.31524,0.437076,85.21278,1710.816,49,-21.672,7,0.2702,0.4242,2.39E-05,2.59,3.591,700.105,14056,9.585216,-3.096,-0.1195056,-0.1876176,-1.06E-05,-1.14552,-1.588248,-309.64644,-6216.768,1,0.0386,0.0606,3.41E-06,0.37,0.513,100.015,2008,0.00148996,0.00233916,1.32E-07,0.014282,0.0198018,3.860579,77.5088,0.00367236,2.07E-07,0.022422,0.0310878,6.060909,121.6848,1.16E-11,1.26E-06,1.75E-06,0.000341051,0.00684728,0.1369,0.18981,37.00555,742.96,0.263169,51.307695,1030.104,10003.00023,200830.12,4032064,-48986.00249,-17835.94132,1,45
51,1,0.459,0.459,6,-4.126,1,0.0275,0.13,2.30E-06,0.113,0.281,134.018,2008,0.210681,0.210681,2.754,-1.893834,0.459,0.0126225,0.05967,1.06E-06,0.051867,0.128979,61.514262,921.672,0.210681,2.754,-1.893834,0.459,0.0126225,0.05967,1.06E-06,0.051867,0.128979,61.514262,921.672,36,-24.756,6,0.165,0.78,1.38E-05,0.678,1.686,804.108,12048,17.023876,-4.126,-0.113465,-0.53638,-9.49E-06,-0.466238,-1.159406,-552.958268,-8285.008,1,0.0275,0.13,2.30E-06,0.113,0.281,134.018,2008,0.00075625,0.003575,6.33E-08,0.0031075,0.0077275,3.685495,55.22,0.0169,2.99E-07,0.01469,0.03653,17.42234,261.04,5.29E-12,2.60E-07,6.46E-07,0.000308241,0.0046184,0.012769,0.031753,15.144034,226.904,0.078961,37.659058,564.248,17960.82432,269108.144,4032064,19711.23698,-17229.95841,1,47
