,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Ariana Grande,Drake,Maroon 5,Taylor Swift,popularity
17,1,0.589,0.805,5,-4.055,1,0.0293,0.00491,0,0.24,0.591,112.982,2006,0.346921,0.474145,2.945,-2.388395,0.589,0.0172577,0.00289199,0,0.14136,0.348099,66.546398,1181.534,0.648025,4.025,-3.264275,0.805,0.0235865,0.00395255,0,0.1932,0.475755,90.95051,1614.83,25,-20.275,5,0.1465,0.02455,0,1.2,2.955,564.91,10030,16.443025,-4.055,-0.1188115,-0.01991005,0,-0.9732,-2.396505,-458.14201,-8134.33,1,0.0293,0.00491,0,0.24,0.591,112.982,2006,0.00085849,0.000143863,0,0.007032,0.0173163,3.3103726,58.7758,2.41E-05,0,0.0011784,0.00290181,0.55474162,9.84946,0,0,0,0,0,0.0576,0.14184,27.11568,481.44,0.349281,66.772362,1185.546,12764.93232,226641.892,4024036,-16349.86801,31499.68671,0,0,0,1,46
18,1,0.479,0.578,2,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165,2006,0.229441,0.276862,0.958,-2.377277,0.479,0.0140826,0.251475,0,0.0402839,0.091968,70.013035,960.874,0.334084,1.156,-2.868614,0.578,0.0169932,0.30345,0,0.0486098,0.110976,84.48337,1159.468,4,-9.926,2,0.0588,1.05,0,0.1682,0.384,292.33,4012,24.631369,-4.963,-0.1459122,-2.605575,0,-0.4173883,-0.952896,-725.416895,-9955.778,1,0.0294,0.525,0,0.0841,0.192,146.165,2006,0.00086436,0.015435,0,0.00247254,0.0056448,4.297251,58.9764,0.275625,0,0.0441525,0.1008,76.736625,1053.15,0,0,0,0,0,0.00707281,0.0161472,12.2924765,168.7046,0.036864,28.06368,385.152,21364.20723,293206.99,4024036,50763.47184,30759.65156,0,0,0,1,48
19,1,0.594,0.629,8,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597,2006,0.352836,0.373626,4.752,-2.921886,0.594,0.0146124,0.0515592,0,0.081378,0.299376,78.168618,1191.564,0.395641,5.032,-3.094051,0.629,0.0154734,0.0545972,0,0.086173,0.317016,82.774513,1261.774,64,-39.352,8,0.1968,0.6944,0,1.096,4.032,1052.776,16048,24.196561,-4.919,-0.1210074,-0.4269692,0,-0.673903,-2.479176,-647.325643,-9867.514,1,0.0246,0.0868,0,0.137,0.504,131.597,2006,0.00060516,0.00213528,0,0.0033702,0.0123984,3.2372862,49.3476,0.00753424,0,0.0118916,0.0437472,11.4226196,174.1208,0,0,0,0,0,0.018769,0.069048,18.028789,274.822,0.254016,66.324888,1011.024,17317.77041,263983.582,4024036,21221.87505,30678.91276,0,0,0,1,49
20,1,0.476,0.777,4,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964,2006,0.226576,0.369852,1.904,-1.794996,0,0.0137564,0.0049028,0,0.093296,0.224672,79.950864,954.856,0.603729,3.108,-2.930067,0,0.0224553,0.0080031,0,0.152292,0.366744,130.508028,1558.662,16,-15.084,0,0.1156,0.0412,0,0.784,1.888,671.856,8024,14.220441,0,-0.1089819,-0.0388413,0,-0.739116,-1.779912,-633.392244,-7564.626,0,0,0,0,0,0,0,0,0.00083521,0.00029767,0,0.0056644,0.0136408,4.8541596,57.9734,0.00010609,0,0.0020188,0.0048616,1.7300292,20.6618,0,0,0,0,0,0.038416,0.092512,32.920944,393.176,0.222784,79.279008,946.832,28211.9053,336935.784,4024036,95011.78629,30344.62616,0,0,0,1,57
21,1,0.403,0.627,2,-5.28,1,0.0292,0.0177,0,0.182,0.374,74.9,2006,0.162409,0.252681,0.806,-2.12784,0.403,0.0117676,0.0071331,0,0.073346,0.150722,30.1847,808.418,0.393129,1.254,-3.31056,0.627,0.0183084,0.0110979,0,0.114114,0.234498,46.9623,1257.762,4,-10.56,2,0.0584,0.0354,0,0.364,0.748,149.8,4012,27.8784,-5.28,-0.154176,-0.093456,0,-0.96096,-1.97472,-395.472,-10591.68,1,0.0292,0.0177,0,0.182,0.374,74.9,2006,0.00085264,0.00051684,0,0.0053144,0.0109208,2.18708,58.5752,0.00031329,0,0.0032214,0.0066198,1.32573,35.5062,0,0,0,0,0,0.033124,0.068068,13.6318,365.092,0.139876,28.0126,750.244,5610.01,150249.4,4024036,-93029.84811,32345.83862,0,0,0,1,50
22,1,0.668,0.672,2,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011,2006,0.446224,0.448896,1.336,-3.293908,0.668,0.0202404,0.074148,0,0.219772,0.360052,59.459348,1340.008,0.451584,1.344,-3.313632,0.672,0.0203616,0.074592,0,0.221088,0.362208,59.815392,1348.032,4,-9.862,2,0.0606,0.222,0,0.658,1.078,178.022,4012,24.314761,-4.931,-0.1494093,-0.547341,0,-1.622299,-2.657809,-438.913241,-9891.586,1,0.0303,0.111,0,0.329,0.539,89.011,2006,0.00091809,0.0033633,0,0.0099687,0.0163317,2.6970333,60.7818,0.012321,0,0.036519,0.059829,9.880221,222.666,0,0,0,0,0,0.108241,0.177331,29.284619,659.974,0.290521,47.976929,1081.234,7922.958121,178556.066,4024036,-64652.88468,32090.57142,0,0,0,1,65
23,1,0.563,0.934,8,-3.629,1,0.0646,0.00452,0.000807,0.103,0.518,143.964,2006,0.316969,0.525842,4.504,-2.043127,0.563,0.0363698,0.00254476,0.000454341,0.057989,0.291634,81.051732,1129.378,0.872356,7.472,-3.389486,0.934,0.0603364,0.00422168,0.000753738,0.096202,0.483812,134.462376,1873.604,64,-29.032,8,0.5168,0.03616,0.006456,0.824,4.144,1151.712,16048,13.169641,-3.629,-0.2344334,-0.01640308,-0.002928603,-0.373787,-1.879822,-522.445356,-7279.774,1,0.0646,0.00452,0.000807,0.103,0.518,143.964,2006,0.00417316,0.000291992,5.21E-05,0.0066538,0.0334628,9.3000744,129.5876,2.04E-05,3.65E-06,0.00046556,0.00234136,0.65071728,9.06712,6.51E-07,8.31E-05,0.000418026,0.116178948,1.618842,0.010609,0.053354,14.828292,206.618,0.268324,74.573352,1039.108,20725.6333,288791.784,4024036,46286.48721,30653.10924,0,0,0,1,51
24,1,0.612,0.394,7,-5.723,1,0.0243,0.637,0,0.147,0.233,96.001,2006,0.374544,0.241128,4.284,-3.502476,0.612,0.0148716,0.389844,0,0.089964,0.142596,58.752612,1227.672,0.155236,2.758,-2.254862,0.394,0.0095742,0.250978,0,0.057918,0.091802,37.824394,790.364,49,-40.061,7,0.1701,4.459,0,1.029,1.631,672.007,14042,32.752729,-5.723,-0.1390689,-3.645551,0,-0.841281,-1.333459,-549.413723,-11480.338,1,0.0243,0.637,0,0.147,0.233,96.001,2006,0.00059049,0.0154791,0,0.0035721,0.0056619,2.3328243,48.7458,0.405769,0,0.093639,0.148421,61.152637,1277.822,0,0,0,0,0,0.021609,0.034251,14.112147,294.882,0.054289,22.368233,467.398,9216.192001,192578.006,4024036,-50638.63833,31401.29886,0,0,0,1,47
25,1,0.483,0.751,4,-5.726,1,0.0365,0.00349,0,0.128,0.268,156.092,2006,0.233289,0.362733,1.932,-2.765658,0.483,0.0176295,0.00168567,0,0.061824,0.129444,75.392436,968.898,0.564001,3.004,-4.300226,0.751,0.0274115,0.00262099,0,0.096128,0.201268,117.225092,1506.506,16,-22.904,4,0.146,0.01396,0,0.512,1.072,624.368,8024,32.787076,-5.726,-0.208999,-0.01998374,0,-0.732928,-1.534568,-893.782792,-11486.356,1,0.0365,0.00349,0,0.128,0.268,156.092,2006,0.00133225,0.000127385,0,0.004672,0.009782,5.697358,73.219,1.22E-05,0,0.00044672,0.00093532,0.54476108,7.00094,0,0,0,0,0,0.016384,0.034304,19.979776,256.768,0.071824,41.832656,537.608,24364.71246,313120.552,4024036,70864.04954,30242.29136,0,0,0,1,45
26,1,0.459,0.753,10,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997,2006,0.210681,0.345627,4.59,-1.756593,0.459,0.0246483,0.0184518,0,0.0396117,0.221697,91.798623,920.754,0.567009,7.53,-2.881731,0.753,0.0404361,0.0302706,0,0.0649839,0.363699,150.597741,1510.518,100,-38.27,10,0.537,0.402,0,0.863,4.83,1999.97,20060,14.645929,-3.827,-0.2055099,-0.1538454,0,-0.3302701,-1.848441,-765.388519,-7676.962,1,0.0537,0.0402,0,0.0863,0.483,199.997,2006,0.00288369,0.00215874,0,0.00463431,0.0259371,10.7398389,107.7222,0.00161604,0,0.00346926,0.0194166,8.0398794,80.6412,0,0,0,0,0,0.00744769,0.0416829,17.2597411,173.1178,0.233289,96.598551,968.898,39998.80001,401193.982,4024036,160186.7271,29167.88822,0,0,0,1,48
27,1,0.745,0.867,1,-2.446,1,0.0374,0.017,0,0.281,0.936,106.006,2007,0.555025,0.645915,0.745,-1.82227,0.745,0.027863,0.012665,0,0.209345,0.69732,78.97447,1495.215,0.751689,0.867,-2.120682,0.867,0.0324258,0.014739,0,0.243627,0.811512,91.907202,1740.069,1,-2.446,1,0.0374,0.017,0,0.281,0.936,106.006,2007,5.982916,-2.446,-0.0914804,-0.041582,0,-0.687326,-2.289456,-259.290676,-4909.122,1,0.0374,0.017,0,0.281,0.936,106.006,2007,0.00139876,0.0006358,0,0.0105094,0.0350064,3.9646244,75.0618,0.000289,0,0.004777,0.015912,1.802102,34.119,0,0,0,0,0,0.078961,0.263016,29.787686,563.967,0.876096,99.221616,1878.552,11237.27204,212754.042,4028049,-30294.40357,28278.30182,0,0,1,0,52
28,1,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,2007,0.644809,0.683353,5.621,-1.950487,0.803,0.0286671,0.00389455,0.000287474,0.0463331,0.707443,91.538788,1611.621,0.724201,5.957,-2.067079,0.851,0.0303807,0.00412735,0.000304658,0.0491027,0.749731,97.010596,1707.957,49,-17.003,7,0.2499,0.03395,0.002506,0.4039,6.167,797.972,14049,5.900041,-2.429,-0.0867153,-0.01178065,-0.000869582,-0.1401533,-2.139949,-276.896284,-4875.003,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,2007,0.00127449,0.000173145,1.28E-05,0.00205989,0.0314517,4.0696572,71.6499,2.35E-05,1.74E-06,0.000279845,0.00427285,0.5528806,9.73395,1.28E-07,2.07E-05,0.000315398,0.040810568,0.718506,0.00332929,0.0508337,6.5775692,115.8039,0.776161,100.430476,1768.167,12995.08802,228789.972,4028049,-14213.30714,27663.07752,0,0,1,0,59
29,1,0.686,0.963,6,-2.532,0,0.0801,0.0658,0,0.104,0.965,143.931,2007,0.470596,0.660618,4.116,-1.736952,0,0.0549486,0.0451388,0,0.071344,0.66199,98.736666,1376.802,0.927369,5.778,-2.438316,0,0.0771363,0.0633654,0,0.100152,0.929295,138.605553,1932.741,36,-15.192,0,0.4806,0.3948,0,0.624,5.79,863.586,12042,6.411024,0,-0.2028132,-0.1666056,0,-0.263328,-2.44338,-364.433292,-5081.724,0,0,0,0,0,0,0,0,0.00641601,0.00527058,0,0.0083304,0.0772965,11.5288731,160.7607,0.00432964,0,0.0068432,0.063497,9.4706598,132.0606,0,0,0,0,0,0.010816,0.10036,14.968824,208.728,0.931225,138.893415,1936.755,20716.13276,288869.517,4028049,46359.43337,27013.77908,0,0,1,0,39
30,1,0.632,0.949,4,-2.671,0,0.0593,0.0302,0,0.0871,0.969,164.118,2007,0.399424,0.599768,2.528,-1.688072,0,0.0374776,0.0190864,0,0.0550472,0.612408,103.722576,1268.424,0.900601,3.796,-2.534779,0,0.0562757,0.0286598,0,0.0826579,0.919581,155.747982,1904.643,16,-10.684,0,0.2372,0.1208,0,0.3484,3.876,656.472,8028,7.134241,0,-0.1583903,-0.0806642,0,-0.2326441,-2.588199,-438.359178,-5360.697,0,0,0,0,0,0,0,0,0.00351649,0.00179086,0,0.00516503,0.0574617,9.7321974,119.0151,0.00091204,0,0.00263042,0.0292638,4.9563636,60.6114,0,0,0,0,0,0.00758641,0.0843999,14.2946778,174.8097,0.938961,159.030342,1944.783,26934.71792,329384.826,4028049,87342.83618,26664.39355,0,0,1,0,56
31,1,0.737,0.615,3,-3.76,1,0.0317,0.0149,0,0.102,0.41,110.023,2007,0.543169,0.453255,2.211,-2.77112,0.737,0.0233629,0.0109813,0,0.075174,0.30217,81.086951,1479.159,0.378225,1.845,-2.3124,0.615,0.0194955,0.0091635,0,0.06273,0.25215,67.664145,1234.305,9,-11.28,3,0.0951,0.0447,0,0.306,1.23,330.069,6021,14.1376,-3.76,-0.119192,-0.056024,0,-0.38352,-1.5416,-413.68648,-7546.32,1,0.0317,0.0149,0,0.102,0.41,110.023,2007,0.00100489,0.00047233,0,0.0032334,0.012997,3.4877291,63.6219,0.00022201,0,0.0015198,0.006109,1.6393427,29.9043,0,0,0,0,0,0.010404,0.04182,11.222346,204.714,0.1681,45.10943,822.87,12105.06053,220816.161,4028049,-22231.80726,27772.82205,0,0,1,0,62
