,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,principal component 1,principal component 2,Drake,popularity
68,1,0.556,0.702,0,-10.079,0,0.205,0.517,0,0.343,0.793,155.948,2011,0.309136,0.390312,0,-5.603924,0,0.11398,0.287452,0,0.190708,0.440908,86.707088,1118.116,0.492804,0,-7.075458,0,0.14391,0.362934,0,0.240786,0.556686,109.475496,1411.722,0,0,0,0,0,0,0,0,0,0,101.586241,0,-2.066195,-5.210843,0,-3.457097,-7.992647,-1571.799892,-20268.869,0,0,0,0,0,0,0,0,0.042025,0.105985,0,0.070315,0.162565,31.96934,412.255,0.267289,0,0.177331,0.409981,80.625116,1039.687,0,0,0,0,0,0.117649,0.271999,53.490164,689.773,0.628849,123.666764,1594.723,24319.7787,313611.428,4044121,72973.47355,14710.52989,1,57
69,1,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8,2011,0.586756,0.338572,0.766,-6.555428,0.766,0.272696,8.20E-05,4.69E-05,0.085026,0.29874,154.5788,1540.426,0.195364,0.442,-3.782636,0.442,0.157352,4.73E-05,2.71E-05,0.049062,0.17238,89.1956,888.862,1,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8,2011,73.239364,-8.558,-3.046648,-0.000915706,-0.00052375,-0.949938,-3.33762,-1727.0044,-17210.138,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8,2011,0.126736,3.81E-05,2.18E-05,0.039516,0.13884,71.8408,715.916,1.14E-08,6.55E-09,1.19E-05,4.17E-05,0.0215926,0.215177,3.75E-09,6.79E-06,2.39E-05,0.01235016,0.1230732,0.012321,0.04329,22.3998,223.221,0.1521,78.702,784.29,40723.24,405819.8,4044121,166503.5763,13747.32345,1,74
70,1,0.52,0.756,0,-6.472,1,0.356,0.434,0,0.162,0.533,89.453,2010,0.2704,0.39312,0,-3.36544,0.52,0.18512,0.22568,0,0.08424,0.27716,46.51556,1045.2,0.571536,0,-4.892832,0.756,0.269136,0.328104,0,0.122472,0.402948,67.626468,1519.56,0,0,0,0,0,0,0,0,0,0,41.886784,-6.472,-2.304032,-2.808848,0,-1.048464,-3.449576,-578.939816,-13008.72,1,0.356,0.434,0,0.162,0.533,89.453,2010,0.126736,0.154504,0,0.057672,0.189748,31.845268,715.56,0.188356,0,0.070308,0.231322,38.822602,872.34,0,0,0,0,0,0.026244,0.086346,14.491386,325.62,0.284089,47.678449,1071.33,8001.839209,179800.53,4040100,-61729.05484,20446.5209,1,50
71,1,0.756,0.658,0,-7.124,1,0.11,0.00901,0.0189,0.0805,0.954,151.026,2010,0.571536,0.497448,0,-5.385744,0.756,0.08316,0.00681156,0.0142884,0.060858,0.721224,114.175656,1519.56,0.432964,0,-4.687592,0.658,0.07238,0.00592858,0.0124362,0.052969,0.627732,99.375108,1322.58,0,0,0,0,0,0,0,0,0,0,50.751376,-7.124,-0.78364,-0.06418724,-0.1346436,-0.573482,-6.796296,-1075.909224,-14319.24,1,0.11,0.00901,0.0189,0.0805,0.954,151.026,2010,0.0121,0.0009911,0.002079,0.008855,0.10494,16.61286,221.1,8.12E-05,0.000170289,0.000725305,0.00859554,1.36074426,18.1101,0.00035721,0.00152145,0.0180306,2.8543914,37.989,0.00648025,0.076797,12.157593,161.805,0.910116,144.078804,1917.54,22808.85268,303562.26,4040100,62892.13131,19130.28211,1,46
72,1,0.439,0.737,0,-8.123,1,0.188,0.83,0,0.116,0.631,81.475,2010,0.192721,0.323543,0,-3.565997,0.439,0.082532,0.36437,0,0.050924,0.277009,35.767525,882.39,0.543169,0,-5.986651,0.737,0.138556,0.61171,0,0.085492,0.465047,60.047075,1481.37,0,0,0,0,0,0,0,0,0,0,65.983129,-8.123,-1.527124,-6.74209,0,-0.942268,-5.125613,-661.821425,-16327.23,1,0.188,0.83,0,0.116,0.631,81.475,2010,0.035344,0.15604,0,0.021808,0.118628,15.3173,377.88,0.6889,0,0.09628,0.52373,67.62425,1668.3,0,0,0,0,0,0.013456,0.073196,9.4511,233.16,0.398161,51.410725,1268.31,6638.175625,163764.75,4040100,-77831.62701,20432.88793,1,47
73,1,0.39,0.847,4,-5.611,0,0.202,0.0107,0,0.124,0.448,99.768,2010,0.1521,0.33033,1.56,-2.18829,0,0.07878,0.004173,0,0.04836,0.17472,38.90952,783.9,0.717409,3.388,-4.752517,0,0.171094,0.0090629,0,0.105028,0.379456,84.503496,1702.47,16,-22.444,0,0.808,0.0428,0,0.496,1.792,399.072,8040,31.483321,0,-1.133422,-0.0600377,0,-0.695764,-2.513728,-559.798248,-11278.11,0,0,0,0,0,0,0,0,0.040804,0.0021614,0,0.025048,0.090496,20.153136,406.02,0.00011449,0,0.0013268,0.0047936,1.0675176,21.507,0,0,0,0,0,0.015376,0.055552,12.371232,249.24,0.200704,44.696064,900.48,9953.653824,200533.68,4040100,-40972.05503,19526.15083,1,59
74,1,0.665,0.734,6,-6.066,0,0.117,0.0385,0,0.116,0.706,128.31,2010,0.442225,0.48811,3.99,-4.03389,0,0.077805,0.0256025,0,0.07714,0.46949,85.32615,1336.65,0.538756,4.404,-4.452444,0,0.085878,0.028259,0,0.085144,0.518204,94.17954,1475.34,36,-36.396,0,0.702,0.231,0,0.696,4.236,769.86,12060,36.796356,0,-0.709722,-0.233541,0,-0.703656,-4.282596,-778.32846,-12192.66,0,0,0,0,0,0,0,0,0.013689,0.0045045,0,0.013572,0.082602,15.01227,235.17,0.00148225,0,0.004466,0.027181,4.939935,77.385,0,0,0,0,0,0.013456,0.081896,14.88396,233.16,0.498436,90.58686,1419.06,16463.4561,257903.1,4040100,16716.11107,18494.72307,1,48
75,1,0.592,0.809,7,-4.667,1,0.282,0.00778,1.62E-05,0.336,0.272,156.344,2010,0.350464,0.478928,4.144,-2.762864,0.592,0.166944,0.00460576,9.59E-06,0.198912,0.161024,92.555648,1189.92,0.654481,5.663,-3.775603,0.809,0.228138,0.00629402,1.31E-05,0.271824,0.220048,126.482296,1626.09,49,-32.669,7,1.974,0.05446,0.0001134,2.352,1.904,1094.408,14070,21.780889,-4.667,-1.316094,-0.03630926,-7.56E-05,-1.568112,-1.269424,-729.657448,-9380.67,1,0.282,0.00778,1.62E-05,0.336,0.272,156.344,2010,0.079524,0.00219396,4.57E-06,0.094752,0.076704,44.089008,566.82,6.05E-05,1.26E-07,0.00261408,0.00211616,1.21635632,15.6378,2.62E-10,5.44E-06,4.41E-06,0.002532773,0.032562,0.112896,0.091392,52.531584,675.36,0.073984,42.525568,546.72,24443.44634,314251.44,4040100,73618.26456,17879.63711,1,58
76,1,0.517,0.884,2,-5.581,0,0.458,0.331,2.00E-06,0.356,0.282,87.275,2010,0.267289,0.457028,1.034,-2.885377,0,0.236786,0.171127,1.03E-06,0.184052,0.145794,45.121175,1039.17,0.781456,1.768,-4.933604,0,0.404872,0.292604,1.77E-06,0.314704,0.249288,77.1511,1776.84,4,-11.162,0,0.916,0.662,4.00E-06,0.712,0.564,174.55,4020,31.147561,0,-2.556098,-1.847311,-1.12E-05,-1.986836,-1.573842,-487.081775,-11217.81,0,0,0,0,0,0,0,0,0.209764,0.151598,9.16E-07,0.163048,0.129156,39.97195,920.58,0.109561,6.62E-07,0.117836,0.093342,28.888025,665.31,4.00E-12,7.12E-07,5.64E-07,0.00017455,0.00402,0.126736,0.100392,31.0699,715.56,0.079524,24.61155,566.82,7616.925625,175422.75,4040100,-66141.96646,20178.63213,1,51
77,1,0.541,0.435,9,-9.302,0,0.0844,0.412,0,0.0978,0.393,119.819,2010,0.292681,0.235335,4.869,-5.032382,0,0.0456604,0.222892,0,0.0529098,0.212613,64.822079,1087.41,0.189225,3.915,-4.04637,0,0.036714,0.17922,0,0.042543,0.170955,52.121265,874.35,81,-83.718,0,0.7596,3.708,0,0.8802,3.537,1078.371,18090,86.527204,0,-0.7850888,-3.832424,0,-0.9097356,-3.655686,-1114.556338,-18697.02,0,0,0,0,0,0,0,0,0.00712336,0.0347728,0,0.00825432,0.0331692,10.1127236,169.644,0.169744,0,0.0402936,0.161916,49.365428,828.12,0,0,0,0,0,0.00956484,0.0384354,11.7182982,196.578,0.154449,47.088867,789.93,14356.59276,240836.19,4040100,-573.3692977,17716.99437,1,49
78,1,0.562,0.872,4,-5.108,0,0.119,0.0951,0,0.107,0.072,156.109,2010,0.315844,0.490064,2.248,-2.870696,0,0.066878,0.0534462,0,0.060134,0.040464,87.733258,1129.62,0.760384,3.488,-4.454176,0,0.103768,0.0829272,0,0.093304,0.062784,136.127048,1752.72,16,-20.432,0,0.476,0.3804,0,0.428,0.288,624.436,8040,26.091664,0,-0.607852,-0.4857708,0,-0.546556,-0.367776,-797.404772,-10267.08,0,0,0,0,0,0,0,0,0.014161,0.0113169,0,0.012733,0.008568,18.576971,239.19,0.00904401,0,0.0101757,0.0068472,14.8459659,191.151,0,0,0,0,0,0.011449,0.007704,16.703663,215.07,0.005184,11.239848,144.72,24370.01988,313779.09,4040100,73183.14642,18426.61879,1,47
79,1,0.484,0.907,8,-5.996,1,0.415,0.0946,0,0.151,0.206,86.152,2010,0.234256,0.438988,3.872,-2.902064,0.484,0.20086,0.0457864,0,0.073084,0.099704,41.697568,972.84,0.822649,7.256,-5.438372,0.907,0.376405,0.0858022,0,0.136957,0.186842,78.139864,1823.07,64,-47.968,8,3.32,0.7568,0,1.208,1.648,689.216,16080,35.952016,-5.996,-2.48834,-0.5672216,0,-0.905396,-1.235176,-516.567392,-12051.96,1,0.415,0.0946,0,0.151,0.206,86.152,2010,0.172225,0.039259,0,0.062665,0.08549,35.75308,834.15,0.00894916,0,0.0142846,0.0194876,8.1499792,190.146,0,0,0,0,0,0.022801,0.031106,13.008952,303.51,0.042436,17.747312,414.06,7422.167104,173165.52,4040100,-68510.87034,18969.92709,1,46
80,1,0.429,0.864,2,-5.975,1,0.603,0.081,0,0.331,0.333,100.814,2010,0.184041,0.370656,0.858,-2.563275,0.429,0.258687,0.034749,0,0.141999,0.142857,43.249206,862.29,0.746496,1.728,-5.1624,0.864,0.520992,0.069984,0,0.285984,0.287712,87.103296,1736.64,4,-11.95,2,1.206,0.162,0,0.662,0.666,201.628,4020,35.700625,-5.975,-3.602925,-0.483975,0,-1.977725,-1.989675,-602.36365,-12009.75,1,0.603,0.081,0,0.331,0.333,100.814,2010,0.363609,0.048843,0,0.199593,0.200799,60.790842,1212.03,0.006561,0,0.026811,0.026973,8.165934,162.81,0,0,0,0,0,0.109561,0.110223,33.369434,665.31,0.110889,33.571062,669.33,10163.4626,202636.14,4040100,-38829.96627,19872.80827,1,52
81,1,0.436,0.603,9,-6.882,0,0.0331,0.0538,5.83E-06,0.115,0.227,94.992,2010,0.190096,0.262908,3.924,-3.000552,0,0.0144316,0.0234568,2.54E-06,0.05014,0.098972,41.416512,876.36,0.363609,5.427,-4.149846,0,0.0199593,0.0324414,3.52E-06,0.069345,0.136881,57.280176,1212.03,81,-61.938,0,0.2979,0.4842,5.25E-05,1.035,2.043,854.928,18090,47.361924,0,-0.2277942,-0.3702516,-4.01E-05,-0.79143,-1.562214,-653.734944,-13832.82,0,0,0,0,0,0,0,0,0.00109561,0.00178078,1.93E-07,0.0038065,0.0075137,3.1442352,66.531,0.00289444,3.14E-07,0.006187,0.0122126,5.1105696,108.138,3.40E-11,6.70E-07,1.32E-06,0.000553803,0.0117183,0.013225,0.026105,10.92408,231.15,0.051529,21.563184,456.27,9023.480064,190933.92,4040100,-50713.49078,18484.78698,1,42
82,1,0.625,0.613,6,-6.005,0,0.173,0.0209,0,0.0286,0.737,96.034,2010,0.390625,0.383125,3.75,-3.753125,0,0.108125,0.0130625,0,0.017875,0.460625,60.02125,1256.25,0.375769,3.678,-3.681065,0,0.106049,0.0128117,0,0.0175318,0.451781,58.868842,1232.13,36,-36.03,0,1.038,0.1254,0,0.1716,4.422,576.204,12060,36.060025,0,-1.038865,-0.1255045,0,-0.171743,-4.425685,-576.68417,-12070.05,0,0,0,0,0,0,0,0,0.029929,0.0036157,0,0.0049478,0.127501,16.613882,347.73,0.00043681,0,0.00059774,0.0154033,2.0071106,42.009,0,0,0,0,0,0.00081796,0.0210782,2.7465724,57.486,0.543169,70.777058,1481.37,9222.529156,193028.34,4040100,-48548.6398,19158.32851,1,58
83,1,0.499,0.771,8,-4.851,1,0.42,0.279,0,0.119,0.748,76.222,2010,0.249001,0.384729,3.992,-2.420649,0.499,0.20958,0.139221,0,0.059381,0.373252,38.034778,1002.99,0.594441,6.168,-3.740121,0.771,0.32382,0.215109,0,0.091749,0.576708,58.767162,1549.71,64,-38.808,8,3.36,2.232,0,0.952,5.984,609.776,16080,23.532201,-4.851,-2.03742,-1.353429,0,-0.577269,-3.628548,-369.752922,-9750.51,1,0.42,0.279,0,0.119,0.748,76.222,2010,0.1764,0.11718,0,0.04998,0.31416,32.01324,844.2,0.077841,0,0.033201,0.208692,21.265938,560.79,0,0,0,0,0,0.014161,0.089012,9.070418,239.19,0.559504,57.014056,1503.48,5809.793284,153206.22,4040100,-88498.59902,19295.73772,1,46
84,1,0.662,0.763,1,-8.455,1,0.377,0.0389,0,0.103,0.566,170.031,2008,0.438244,0.505106,0.662,-5.59721,0.662,0.249574,0.0257518,0,0.068186,0.374692,112.560522,1329.296,0.582169,0.763,-6.451165,0.763,0.287651,0.0296807,0,0.078589,0.431858,129.733653,1532.104,1,-8.455,1,0.377,0.0389,0,0.103,0.566,170.031,2008,71.487025,-8.455,-3.187535,-0.3288995,0,-0.870865,-4.78553,-1437.612105,-16977.64,1,0.377,0.0389,0,0.103,0.566,170.031,2008,0.142129,0.0146653,0,0.038831,0.213382,64.101687,757.016,0.00151321,0,0.0040067,0.0220174,6.6142059,78.1112,0,0,0,0,0,0.010609,0.058298,17.513193,206.824,0.320356,96.237546,1136.528,28910.54096,341422.248,4032064,101251.2785,26392.2894,1,0
85,1,0.334,0.783,9,-6.144,0,0.181,0.0615,0,0.11,0.308,83.944,2008,0.111556,0.261522,3.006,-2.052096,0,0.060454,0.020541,0,0.03674,0.102872,28.037296,670.672,0.613089,7.047,-4.810752,0,0.141723,0.0481545,0,0.08613,0.241164,65.728152,1572.264,81,-55.296,0,1.629,0.5535,0,0.99,2.772,755.496,18072,37.748736,0,-1.112064,-0.377856,0,-0.67584,-1.892352,-515.751936,-12337.152,0,0,0,0,0,0,0,0,0.032761,0.0111315,0,0.01991,0.055748,15.193864,363.448,0.00378225,0,0.006765,0.018942,5.162556,123.492,0,0,0,0,0,0.0121,0.03388,9.23384,220.88,0.094864,25.854752,618.464,7046.595136,168559.552,4032064,-73075.79682,26781.51409,1,0
86,1,0.529,0.838,8,-2.619,1,0.212,0.337,0,0.127,0.355,88.052,2016,0.279841,0.443302,4.232,-1.385451,0.529,0.112148,0.178273,0,0.067183,0.187795,46.579508,1066.464,0.702244,6.704,-2.194722,0.838,0.177656,0.282406,0,0.106426,0.29749,73.787576,1689.408,64,-20.952,8,1.696,2.696,0,1.016,2.84,704.416,16128,6.859161,-2.619,-0.555228,-0.882603,0,-0.332613,-0.929745,-230.608188,-5279.904,1,0.212,0.337,0,0.127,0.355,88.052,2016,0.044944,0.071444,0,0.026924,0.07526,18.667024,427.392,0.113569,0,0.042799,0.119635,29.673524,679.392,0,0,0,0,0,0.016129,0.045085,11.182604,256.032,0.126025,31.25846,715.68,7753.154704,177512.832,4064256,-64326.1868,-4727.3193,1,0
87,1,0.923,0.535,9,-7.353,0,0.301,0.161,0,0.103,0.74,133.942,2016,0.851929,0.493805,8.307,-6.786819,0,0.277823,0.148603,0,0.095069,0.68302,123.628466,1860.768,0.286225,4.815,-3.933855,0,0.161035,0.086135,0,0.055105,0.3959,71.65897,1078.56,81,-66.177,0,2.709,1.449,0,0.927,6.66,1205.478,18144,54.066609,0,-2.213253,-1.183833,0,-0.757359,-5.44122,-984.875526,-14823.648,0,0,0,0,0,0,0,0,0.090601,0.048461,0,0.031003,0.22274,40.316542,606.816,0.025921,0,0.016583,0.11914,21.564662,324.576,0,0,0,0,0,0.010609,0.07622,13.796026,207.648,0.5476,99.11708,1491.84,17940.45936,270027.072,4064256,28645.35129,-6377.945554,1,6
88,1,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45E-06,0.16,0.26,85.011,2016,0.649636,0.449748,6.448,-5.269628,0.806,0.138632,0.00399776,1.17E-06,0.12896,0.20956,68.518866,1624.896,0.311364,4.464,-3.648204,0.558,0.095976,0.00276768,8.09E-07,0.08928,0.14508,47.436138,1124.928,64,-52.304,8,1.376,0.03968,1.16E-05,1.28,2.08,680.088,16128,42.745444,-6.538,-1.124536,-0.03242848,-9.48E-06,-1.04608,-1.69988,-555.801918,-13180.608,1,0.172,0.00496,1.45E-06,0.16,0.26,85.011,2016,0.029584,0.00085312,2.49E-07,0.02752,0.04472,14.621892,346.752,2.46E-05,7.19E-09,0.0007936,0.0012896,0.42165456,9.99936,2.10E-12,2.32E-07,3.77E-07,0.000123266,0.0029232,0.0256,0.0416,13.60176,322.56,0.0676,22.10286,524.16,7226.870121,171382.176,4064256,-70527.9845,-5083.035274,1,3
89,1,0.594,0.46,1,-7.607,1,0.382,0.00354,2.71E-05,0.147,0.0541,146.274,2016,0.352836,0.27324,0.594,-4.518558,0.594,0.226908,0.00210276,1.61E-05,0.087318,0.0321354,86.886756,1197.504,0.2116,0.46,-3.49922,0.46,0.17572,0.0016284,1.25E-05,0.06762,0.024886,67.28604,927.36,1,-7.607,1,0.382,0.00354,2.71E-05,0.147,0.0541,146.274,2016,57.866449,-7.607,-2.905874,-0.02692878,-0.00020615,-1.118229,-0.4115387,-1112.706318,-15335.712,1,0.382,0.00354,2.71E-05,0.147,0.0541,146.274,2016,0.145924,0.00135228,1.04E-05,0.056154,0.0206662,55.876668,770.112,1.25E-05,9.59E-08,0.00052038,0.000191514,0.51780996,7.13664,7.34E-10,3.98E-06,1.47E-06,0.003964025,0.0546336,0.021609,0.0079527,21.502278,296.352,0.00292681,7.9134234,109.0656,21396.08308,294888.384,4064256,53872.96571,-5046.717678,1,54
90,1,0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,2015,0.797449,0.42864,0.893,-3.329104,0,0.317908,0.00762622,0,0.103588,0.341126,77.669568,1799.395,0.2304,0.48,-1.78944,0,0.17088,0.0040992,0,0.05568,0.18336,41.74848,967.2,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,2015,13.897984,0,-1.327168,-0.03183712,0,-0.432448,-1.424096,-324.246528,-7511.92,0,0,0,0,0,0,0,0,0.126736,0.00304024,0,0.041296,0.135992,30.963456,717.34,7.29E-05,0,0.00099064,0.00326228,0.74277504,17.2081,0,0,0,0,0,0.013456,0.044312,10.089216,233.74,0.145924,33.224832,769.73,7564.824576,175256.64,4060225,-66450.57533,571.8107212,1,4
91,1,0.457,0.694,6,-7.018,0,0.608,0.91,0,0.121,0.383,177.777,2015,0.208849,0.317158,2.742,-3.207226,0,0.277856,0.41587,0,0.055297,0.175031,81.244089,920.855,0.481636,4.164,-4.870492,0,0.421952,0.63154,0,0.083974,0.265802,123.377238,1398.41,36,-42.108,0,3.648,5.46,0,0.726,2.298,1066.662,12090,49.252324,0,-4.266944,-6.38638,0,-0.849178,-2.687894,-1247.638986,-14141.27,0,0,0,0,0,0,0,0,0.369664,0.55328,0,0.073568,0.232864,108.088416,1225.12,0.8281,0,0.11011,0.34853,161.77707,1833.65,0,0,0,0,0,0.014641,0.046343,21.511017,243.815,0.146689,68.088591,771.745,31604.66173,358220.655,4060225,117936.7137,-2629.007484,1,0
92,1,0.915,0.301,2,-7.657,1,0.237,0.117,0,0.089,0.351,100.519,2015,0.837225,0.275415,1.83,-7.006155,0.915,0.216855,0.107055,0,0.081435,0.321165,91.974885,1843.725,0.090601,0.602,-2.304757,0.301,0.071337,0.035217,0,0.026789,0.105651,30.256219,606.515,4,-15.314,2,0.474,0.234,0,0.178,0.702,201.038,4030,58.629649,-7.657,-1.814709,-0.895869,0,-0.681473,-2.687607,-769.673983,-15428.855,1,0.237,0.117,0,0.089,0.351,100.519,2015,0.056169,0.027729,0,0.021093,0.083187,23.823003,477.555,0.013689,0,0.010413,0.041067,11.760723,235.755,0,0,0,0,0,0.007921,0.031239,8.946191,179.335,0.123201,35.282169,707.265,10104.06936,202545.785,4060225,-39130.47362,-316.545173,1,2
93,1,0.559,0.716,11,-3.964,0,0.39,0.737,0,0.252,0.504,176.618,2013,0.312481,0.400244,6.149,-2.215876,0,0.21801,0.411983,0,0.140868,0.281736,98.729462,1125.267,0.512656,7.876,-2.838224,0,0.27924,0.527692,0,0.180432,0.360864,126.458488,1441.308,121,-43.604,0,4.29,8.107,0,2.772,5.544,1942.798,22143,15.713296,0,-1.54596,-2.921468,0,-0.998928,-1.997856,-700.113752,-7979.532,0,0,0,0,0,0,0,0,0.1521,0.28743,0,0.09828,0.19656,68.88102,785.07,0.543169,0,0.185724,0.371448,130.167466,1483.581,0,0,0,0,0,0.063504,0.127008,44.507736,507.276,0.254016,89.015472,1014.552,31193.91792,355532.034,4052169,115247.946,4727.719867,1,6
94,1,0.506,0.837,5,-5.692,1,0.3,0.336,0,0.281,0.408,117.68,2010,0.256036,0.423522,2.53,-2.880152,0.506,0.1518,0.170016,0,0.142186,0.206448,59.54608,1017.06,0.700569,4.185,-4.764204,0.837,0.2511,0.281232,0,0.235197,0.341496,98.49816,1682.37,25,-28.46,5,1.5,1.68,0,1.405,2.04,588.4,10050,32.398864,-5.692,-1.7076,-1.912512,0,-1.599452,-2.322336,-669.83456,-11440.92,1,0.3,0.336,0,0.281,0.408,117.68,2010,0.09,0.1008,0,0.0843,0.1224,35.304,603,0.112896,0,0.094416,0.137088,39.54048,675.36,0,0,0,0,0,0.078961,0.114648,33.06808,564.81,0.166464,48.01344,820.08,13848.5824,236536.8,4040100,-4784.480226,18956.03899,1,28
95,1,0.528,0.815,3,-4.878,0,0.297,0.0251,0,0.107,0.0937,133.914,2016,0.278784,0.43032,1.584,-2.575584,0,0.156816,0.0132528,0,0.056496,0.0494736,70.706592,1064.448,0.664225,2.445,-3.97557,0,0.242055,0.0204565,0,0.087205,0.0763655,109.13991,1643.04,9,-14.634,0,0.891,0.0753,0,0.321,0.2811,401.742,6048,23.794884,0,-1.448766,-0.1224378,0,-0.521946,-0.4570686,-653.232492,-9834.048,0,0,0,0,0,0,0,0,0.088209,0.0074547,0,0.031779,0.0278289,39.772458,598.752,0.00063001,0,0.0026857,0.00235187,3.3612414,50.6016,0,0,0,0,0,0.011449,0.0100259,14.328798,215.712,0.00877969,12.5477418,188.8992,17932.9594,269970.624,4064256,28723.11703,-4910.109446,1,0
96,1,0.467,0.674,6,-5.919,0,0.225,0.0176,0,0.415,0.581,130.585,2012,0.218089,0.314758,2.802,-2.764173,0,0.105075,0.0082192,0,0.193805,0.271327,60.983195,939.604,0.454276,4.044,-3.989406,0,0.15165,0.0118624,0,0.27971,0.391594,88.01429,1356.088,36,-35.514,0,1.35,0.1056,0,2.49,3.486,783.51,12072,35.034561,0,-1.331775,-0.1041744,0,-2.456385,-3.438939,-772.932615,-11909.028,0,0,0,0,0,0,0,0,0.050625,0.00396,0,0.093375,0.130725,29.381625,452.7,0.00030976,0,0.007304,0.0102256,2.298296,35.4112,0,0,0,0,0,0.172225,0.241115,54.192775,834.98,0.337561,75.869885,1168.972,17052.44223,262737.02,4048144,21515.94905,10469.17067,1,0
97,1,0.47,0.495,8,-8.34,1,0.0889,0.572,0,0.079,0.443,128.227,2013,0.2209,0.23265,3.76,-3.9198,0.47,0.041783,0.26884,0,0.03713,0.20821,60.26669,946.11,0.245025,3.96,-4.1283,0.495,0.0440055,0.28314,0,0.039105,0.219285,63.472365,996.435,64,-66.72,8,0.7112,4.576,0,0.632,3.544,1025.816,16104,69.5556,-8.34,-0.741426,-4.77048,0,-0.65886,-3.69462,-1069.41318,-16788.42,1,0.0889,0.572,0,0.079,0.443,128.227,2013,0.00790321,0.0508508,0,0.0070231,0.0393827,11.3993803,178.9557,0.327184,0,0.045188,0.253396,73.345844,1151.436,0,0,0,0,0,0.006241,0.034997,10.129933,159.027,0.196249,56.804561,891.759,16442.16353,258120.951,4052169,16757.99903,5856.464176,1,0
98,1,0.79,0.621,1,-7.634,1,0.275,0.33,0,0.122,0.15,118.896,2015,0.6241,0.49059,0.79,-6.03086,0.79,0.21725,0.2607,0,0.09638,0.1185,93.92784,1591.85,0.385641,0.621,-4.740714,0.621,0.170775,0.20493,0,0.075762,0.09315,73.834416,1251.315,1,-7.634,1,0.275,0.33,0,0.122,0.15,118.896,2015,58.277956,-7.634,-2.09935,-2.51922,0,-0.931348,-1.1451,-907.652064,-15382.51,1,0.275,0.33,0,0.122,0.15,118.896,2015,0.075625,0.09075,0,0.03355,0.04125,32.6964,554.125,0.1089,0,0.04026,0.0495,39.23568,664.95,0,0,0,0,0,0.014884,0.0183,14.505312,245.83,0.0225,17.8344,302.25,14136.25882,239575.44,4060225,-1873.111339,-487.9321498,1,68
99,1,0.717,0.507,4,-8.595,0,0.0445,0.0741,3.21E-05,0.241,0.198,100.017,2016,0.514089,0.363519,2.868,-6.162615,0,0.0319065,0.0531297,2.30E-05,0.172797,0.141966,71.712189,1445.472,0.257049,2.028,-4.357665,0,0.0225615,0.0375687,1.63E-05,0.122187,0.100386,50.708619,1022.112,16,-34.38,0,0.178,0.2964,0.0001284,0.964,0.792,400.068,8064,73.874025,0,-0.3824775,-0.6368895,-0.0002759,-2.071395,-1.70181,-859.646115,-17327.52,0,0,0,0,0,0,0,0,0.00198025,0.00329745,1.43E-06,0.0107245,0.008811,4.4507565,89.712,0.00549081,2.38E-06,0.0178581,0.0146718,7.4112597,149.3856,1.03E-09,7.74E-06,6.36E-06,0.003210546,0.0647136,0.058081,0.047718,24.104097,485.856,0.039204,19.803366,399.168,10003.40029,201634.272,4064256,-40130.5331,-4816.127775,1,64
100,1,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11E-06,0.153,0.498,103.521,2016,0.839056,0.523036,9.16,-7.548756,0,0.1832,0.0158468,1.02E-06,0.140148,0.456168,94.825236,1846.656,0.326041,5.71,-4.705611,0,0.1142,0.0098783,6.34E-07,0.087363,0.284358,59.110491,1151.136,100,-82.41,0,2,0.173,1.11E-05,1.53,4.98,1035.21,20160,67.914081,0,-1.6482,-0.1425693,-9.15E-06,-1.260873,-4.104018,-853.116561,-16613.856,0,0,0,0,0,0,0,0,0.04,0.00346,2.22E-07,0.0306,0.0996,20.7042,403.2,0.00029929,1.92E-08,0.0026469,0.0086154,1.7909133,34.8768,1.23E-12,1.70E-07,5.53E-07,0.000114908,0.00223776,0.023409,0.076194,15.838713,308.448,0.248004,51.553458,1003.968,10716.59744,208698.336,4064256,-33129.0269,-6050.067264,1,3
